order_id,customer_id,user_id,created_at,status,gross_amount,discount_amount,tax_amount,shipping_amount,total_amount,net_amount,currency,completed_at
2046,355,282,2025-08-22,completed,432.76,0.0,34.62,8.79,476.17,432.76,USD,2025-08-22 04:00:00
2047,463,734,2026-02-27,completed,214.9,43.1,13.74,6.76,192.3,171.8,USD,2026-02-27 05:00:00
2048,247,208,2025-02-01,completed,401.37,0.0,32.11,6.75,440.23,401.37,USD,2025-02-03 23:00:00
2049,107,675,2025-02-25,refunded,354.42,0.0,28.35,1.92,384.69,0.0,USD,2025-02-25 00:00:00
2050,39,489,2025-08-10,completed,128.61,0.0,10.29,12.63,151.53,128.61,USD,2025-08-11 15:00:00
2051,463,522,2025-01-24,refunded,289.65,0.0,23.17,5.86,318.68,0.0,USD,2025-01-25 08:00:00
2052,500,222,2026-08-11,completed,128.4,31.33,7.77,8.73,113.57,97.07,USD,2026-08-12 21:00:00
2053,326,773,2025-01-24,completed,466.95,0.0,37.36,12.86,517.17,466.95,USD,2025-01-24 00:00:00
2054,8,382,2025-12-04,pending,137.65,6.07,10.53,11.6,153.71,131.58,USD,2025-12-04 13:00:00
2055,443,406,2025-08-02,cancelled,235.22,0.0,18.82,2.97,257.01,235.22,USD,2025-08-03 00:00:00
2056,248,198,2025-05-07,completed,522.34,84.33,35.04,9.28,482.33,438.01,USD,2025-05-09 18:00:00
2057,117,383,2025-03-27,completed,242.18,0.0,19.37,7.44,268.99,242.18,USD,2025-03-28 01:00:00
2058,184,545,2025-07-01,refunded,118.61,24.08,7.56,3.9,105.99,0.0,USD,2025-07-02 17:00:00
2059,471,750,2025-02-01,completed,56.21,0.69,4.44,0.61,60.57,55.52,USD,2025-02-02 17:00:00
2060,389,684,2025-12-13,completed,43.37,0.0,3.47,9.45,56.29,43.37,USD,2025-12-14 05:00:00
2061,299,126,2025-05-23,completed,225.12,0.0,18.01,11.7,254.83,225.12,USD,2025-05-25 11:00:00
2062,368,66,2025-01-12,pending,155.95,34.63,9.71,14.13,145.16,121.32,USD,2025-01-14 03:00:00
2063,424,763,2025-03-11,completed,63.46,2.76,4.86,5.32,70.88,60.7,USD,2025-03-12 07:00:00
2064,315,656,2026-07-01,completed,269.53,42.11,18.19,5.99,251.6,227.42,USD,2026-07-01 21:00:00
2065,157,122,2025-05-26,pending,267.08,0.0,21.37,2.45,290.9,267.08,USD,2025-05-26 20:00:00
2066,38,682,2025-12-17,completed,153.95,0.0,12.32,14.77,181.04,153.95,USD,2025-12-19 19:00:00
2067,62,610,2025-09-06,pending,412.6,0.0,33.01,12.74,458.35,412.6,USD,2025-09-06 09:00:00
2068,119,772,2025-10-26,completed,35.82,6.41,2.35,14.36,46.12,29.41,USD,2025-10-26 12:00:00
2069,385,129,2026-06-03,completed,122.09,0.0,9.77,7.43,139.29,122.09,USD,2026-06-03 18:00:00
2070,48,663,2026-03-11,completed,241.31,0.0,19.3,3.15,263.76,241.31,USD,2026-03-13 11:00:00
2071,64,293,2025-12-01,completed,70.08,6.43,5.09,8.6,77.34,63.65,USD,2025-12-03 01:00:00
2072,490,442,2025-05-02,completed,287.21,0.0,22.98,5.58,315.77,287.21,USD,2025-05-04 21:00:00
2073,201,207,2026-05-31,completed,343.36,27.91,25.24,5.22,345.91,315.45,USD,2026-06-02 03:00:00
2074,64,57,2025-01-14,completed,11.39,0.0,0.91,1.24,13.54,11.39,USD,2025-01-15 11:00:00
2075,437,558,2025-12-05,completed,421.46,33.5,31.04,1.1,420.1,387.96,USD,2025-12-05 02:00:00
2076,484,60,2026-01-09,completed,231.6,0.0,18.53,5.68,255.81,231.6,USD,2026-01-11 15:00:00
2077,253,373,2026-07-29,pending,111.33,4.08,8.58,13.89,129.72,107.25,USD,2026-07-31 00:00:00
2078,57,158,2025-04-08,completed,47.07,0.0,3.77,10.85,61.69,47.07,USD,2025-04-08 05:00:00
2079,314,736,2025-06-25,completed,312.59,0.0,25.01,11.41,349.01,312.59,USD,2025-06-27 21:00:00
2080,432,358,2025-01-08,completed,60.56,0.0,4.84,3.51,68.91,60.56,USD,2025-01-09 20:00:00
2081,483,149,2025-05-30,completed,231.31,18.54,17.02,11.02,240.81,212.77,USD,2025-05-31 20:00:00
2082,288,765,2026-07-18,completed,62.83,0.0,5.03,6.09,73.95,62.83,USD,2026-07-19 01:00:00
2083,473,551,2025-01-06,pending,165.01,0.0,13.2,0.89,179.1,165.01,USD,2025-01-06 23:00:00
2084,416,141,2026-04-24,completed,303.58,60.37,19.46,5.92,268.59,243.21,USD,2026-04-25 02:00:00
2085,81,284,2026-07-22,completed,112.49,0.0,9.0,1.97,123.46,112.49,USD,2026-07-22 03:00:00
2086,318,432,2025-03-11,pending,419.64,0.0,33.57,12.81,466.02,419.64,USD,2025-03-12 08:00:00
2087,333,623,2025-08-07,completed,245.08,0.0,19.61,12.6,277.29,245.08,USD,2025-08-07 04:00:00
2088,385,799,2026-06-29,completed,70.28,0.0,5.62,4.31,80.21,70.28,USD,2026-06-30 18:00:00
2089,266,673,2026-03-14,pending,50.69,0.0,4.06,9.18,63.93,50.69,USD,2026-03-14 14:00:00
2090,366,12,2025-02-11,completed,87.7,0.0,7.02,5.46,100.18,87.7,USD,2025-02-12 20:00:00
2091,293,381,2026-06-10,completed,159.36,0.0,12.75,2.31,174.42,159.36,USD,2026-06-11 02:00:00
2092,131,38,2026-05-03,completed,445.19,0.0,35.62,9.74,490.55,445.19,USD,2026-05-03 20:00:00
2093,243,242,2025-07-09,refunded,499.38,92.86,32.52,11.4,450.44,0.0,USD,2025-07-09 10:00:00
2094,468,216,2025-09-09,cancelled,109.15,0.67,8.68,11.62,128.78,108.48,USD,2025-09-10 03:00:00
2095,422,213,2025-07-05,completed,106.47,0.0,8.52,2.24,117.23,106.47,USD,2025-07-05 04:00:00
2096,322,181,2025-11-11,completed,273.0,0.0,21.84,7.69,302.53,273.0,USD,2025-11-11 17:00:00
2097,161,321,2026-04-19,completed,271.52,31.27,19.22,0.36,259.83,240.25,USD,2026-04-20 09:00:00
2098,102,399,2026-02-10,completed,377.41,0.0,30.19,1.35,408.95,377.41,USD,2026-02-11 21:00:00
2099,143,764,2026-08-11,refunded,383.91,44.57,27.15,1.22,367.71,0.0,USD,2026-08-12 09:00:00
2100,154,337,2025-03-01,completed,82.68,0.0,6.61,0.86,90.15,82.68,USD,2025-03-01 07:00:00
2101,481,19,2026-07-15,cancelled,41.51,0.0,3.32,5.01,49.84,41.51,USD,2026-07-17 03:00:00
2102,267,467,2026-07-06,completed,247.51,0.0,19.8,5.37,272.68,247.51,USD,2026-07-07 06:00:00
2103,196,241,2025-08-20,completed,192.4,47.64,11.58,10.47,166.81,144.76,USD,2025-08-21 21:00:00
2104,441,118,2025-03-29,completed,22.69,0.0,1.82,4.95,29.46,22.69,USD,2025-03-31 22:00:00
2105,185,537,2025-05-17,completed,40.53,0.0,3.24,2.11,45.88,40.53,USD,2025-05-17 03:00:00
2106,399,549,2026-07-26,completed,239.46,0.0,19.16,14.2,272.82,239.46,USD,2026-07-28 23:00:00
2107,321,280,2025-01-06,completed,149.2,2.44,11.74,13.13,171.63,146.76,USD,2025-01-08 20:00:00
2108,152,172,2025-02-25,refunded,243.18,0.0,19.45,1.86,264.49,0.0,USD,2025-02-26 13:00:00
2109,481,393,2025-02-13,completed,66.14,7.3,4.71,5.44,68.99,58.84,USD,2025-02-13 01:00:00
2110,345,362,2025-04-15,completed,255.23,0.0,20.42,2.52,278.17,255.23,USD,2025-04-15 17:00:00
2111,495,776,2026-04-25,completed,209.37,0.0,16.75,14.39,240.51,209.37,USD,2026-04-25 16:00:00
2112,1,27,2025-02-04,completed,267.99,0.0,21.44,5.34,294.77,267.99,USD,2025-02-05 18:00:00
2113,141,144,2026-08-09,completed,115.36,4.18,8.89,1.47,121.54,111.18,USD,2026-08-11 01:00:00
2114,167,639,2025-08-30,completed,96.61,0.0,7.73,10.9,115.24,96.61,USD,2025-08-31 11:00:00
2115,338,759,2025-11-19,completed,47.0,0.0,3.76,10.68,61.44,47.0,USD,2025-11-20 01:00:00
2116,420,502,2025-12-25,completed,130.73,18.51,8.98,3.62,124.82,112.22,USD,2025-12-25 03:00:00
2117,61,253,2026-05-08,completed,333.84,0.0,26.71,4.82,365.37,333.84,USD,2026-05-10 19:00:00
2118,76,168,2026-01-15,completed,394.97,0.0,31.6,6.23,432.8,394.97,USD,2026-01-17 23:00:00
2119,338,676,2025-02-06,cancelled,61.04,0.0,4.88,4.02,69.94,61.04,USD,2025-02-06 02:00:00
2120,177,482,2026-05-18,completed,159.27,16.76,11.4,4.33,158.24,142.51,USD,2026-05-18 23:00:00
2121,350,327,2025-02-23,refunded,449.46,0.0,35.96,12.02,497.44,0.0,USD,2025-02-25 22:00:00
2122,1,350,2025-11-17,completed,488.63,7.15,38.52,11.28,531.28,481.48,USD,2025-11-18 04:00:00
2123,262,119,2026-06-10,completed,126.69,25.19,8.12,10.39,120.01,101.5,USD,2026-06-11 20:00:00
2124,12,662,2025-11-06,completed,353.26,0.0,28.26,10.3,391.82,353.26,USD,2025-11-07 12:00:00
2125,476,39,2025-09-12,completed,314.77,0.0,25.18,7.83,347.78,314.77,USD,2025-09-13 21:00:00
2126,74,787,2025-07-17,pending,297.96,42.04,20.47,5.26,281.65,255.92,USD,2025-07-19 15:00:00
2127,89,135,2026-04-22,completed,34.9,0.49,2.75,10.81,47.97,34.41,USD,2026-04-23 03:00:00
2128,51,100,2026-01-31,completed,104.01,6.49,7.8,1.75,107.07,97.52,USD,2026-02-02 09:00:00
2129,111,58,2026-05-08,completed,146.81,0.0,11.74,2.12,160.67,146.81,USD,2026-05-09 08:00:00
2130,245,393,2026-07-06,completed,143.68,14.81,10.31,1.89,141.07,128.87,USD,2026-07-06 14:00:00
2131,309,46,2025-12-26,refunded,158.02,22.14,10.87,10.99,157.74,0.0,USD,2025-12-26 05:00:00
2132,451,207,2025-08-04,completed,522.87,123.51,31.95,8.87,440.18,399.36,USD,2025-08-06 03:00:00
2133,439,640,2025-12-27,completed,130.04,0.0,10.4,6.75,147.19,130.04,USD,2025-12-28 19:00:00
2134,43,600,2025-08-05,completed,216.19,24.3,15.35,7.14,214.38,191.89,USD,2025-08-07 14:00:00
2135,214,275,2025-05-05,pending,210.88,19.05,15.35,12.41,219.59,191.83,USD,2025-05-05 16:00:00
2136,435,28,2025-07-28,completed,159.48,4.24,12.42,1.83,169.49,155.24,USD,2025-07-30 03:00:00
2137,83,127,2025-10-18,pending,64.61,15.36,3.94,5.75,58.94,49.25,USD,2025-10-18 01:00:00
2138,335,436,2025-05-19,completed,175.39,42.16,10.66,11.4,155.29,133.23,USD,2025-05-19 10:00:00
2139,214,374,2025-07-11,pending,22.19,0.0,1.78,9.87,33.84,22.19,USD,2025-07-12 18:00:00
2140,85,686,2025-12-10,completed,231.33,0.0,18.51,6.53,256.37,231.33,USD,2025-12-11 14:00:00
2141,31,387,2025-03-23,completed,17.94,0.0,1.44,3.37,22.75,17.94,USD,2025-03-24 18:00:00
2142,145,312,2025-03-06,refunded,217.22,53.27,13.12,14.2,191.27,0.0,USD,2025-03-08 12:00:00
2143,1,501,2026-04-16,completed,99.62,0.0,7.97,6.12,113.71,99.62,USD,2026-04-18 12:00:00
2144,98,671,2026-05-22,completed,72.82,3.9,5.51,13.17,87.6,68.92,USD,2026-05-22 14:00:00
2145,275,654,2025-07-10,completed,275.85,41.35,18.76,11.67,264.93,234.5,USD,2025-07-10 14:00:00
2146,395,118,2025-03-25,cancelled,118.68,23.69,7.6,12.92,115.51,94.99,USD,2025-03-26 14:00:00
2147,253,335,2025-10-08,completed,168.89,13.48,12.43,0.25,168.09,155.41,USD,2025-10-10 20:00:00
2148,363,735,2025-04-16,completed,36.19,3.2,2.64,7.16,42.79,32.99,USD,2025-04-18 00:00:00
2149,38,647,2026-06-17,refunded,413.94,0.0,33.12,3.89,450.95,0.0,USD,2026-06-17 10:00:00
2150,153,634,2025-02-11,completed,181.02,0.0,14.48,4.11,199.61,181.02,USD,2025-02-12 21:00:00
2151,330,93,2025-11-02,completed,180.7,0.0,14.46,4.05,199.21,180.7,USD,2025-11-03 00:00:00
2152,28,313,2025-08-20,completed,234.81,14.66,17.61,5.84,243.6,220.15,USD,2025-08-20 07:00:00
2153,292,666,2025-10-11,completed,9.35,0.0,0.75,6.16,16.26,9.35,USD,2025-10-13 03:00:00
2154,85,105,2026-04-05,completed,440.89,0.0,35.27,9.51,485.67,440.89,USD,2026-04-05 19:00:00
2155,210,575,2025-06-08,completed,126.4,16.03,8.83,4.51,123.71,110.37,USD,2025-06-10 07:00:00
2156,315,417,2026-07-07,completed,424.13,0.0,33.93,4.09,462.15,424.13,USD,2026-07-08 15:00:00
2157,494,583,2026-08-17,completed,122.99,5.97,9.36,5.41,131.79,117.02,USD,2026-08-18 08:00:00
2158,46,537,2025-09-21,cancelled,102.04,0.0,8.16,10.3,120.5,102.04,USD,2025-09-21 15:00:00
2159,276,76,2025-08-23,completed,223.91,6.07,17.43,0.0,235.27,217.84,USD,2025-08-23 21:00:00
2160,269,104,2025-05-23,completed,590.05,0.0,47.2,11.2,648.45,590.05,USD,2025-05-24 00:00:00
2161,32,270,2026-05-09,completed,353.02,35.36,25.41,5.08,348.15,317.66,USD,2026-05-11 01:00:00
2162,307,747,2026-03-17,completed,241.2,40.48,16.06,8.64,225.42,200.72,USD,2026-03-18 05:00:00
2163,38,750,2025-10-01,cancelled,221.47,0.0,17.72,11.42,250.61,221.47,USD,2025-10-01 02:00:00
2164,344,611,2026-02-22,completed,174.21,0.0,13.94,7.66,195.81,174.21,USD,2026-02-22 00:00:00
2165,104,192,2025-08-12,completed,411.87,5.72,32.49,9.71,448.35,406.15,USD,2025-08-12 19:00:00
2166,63,762,2026-02-18,completed,280.59,0.0,22.45,13.8,316.84,280.59,USD,2026-02-19 12:00:00
2167,36,574,2026-05-13,completed,46.01,3.09,3.43,0.45,46.8,42.92,USD,2026-05-13 23:00:00
2168,230,240,2025-09-27,completed,73.21,0.0,5.86,5.24,84.31,73.21,USD,2025-09-29 23:00:00
2169,119,569,2026-02-09,completed,246.92,34.72,16.98,13.9,243.08,212.2,USD,2026-02-09 16:00:00
2170,232,347,2025-12-10,completed,62.33,0.0,4.99,12.56,79.88,62.33,USD,2025-12-11 05:00:00
2171,448,383,2025-02-13,completed,180.28,20.7,12.77,9.25,181.6,159.58,USD,2025-02-14 04:00:00
2172,418,193,2025-02-07,completed,296.42,59.46,18.96,3.44,259.36,236.96,USD,2025-02-07 19:00:00
2173,376,515,2025-06-09,completed,225.02,0.0,18.0,4.96,247.98,225.02,USD,2025-06-11 15:00:00
2174,235,220,2025-06-01,pending,53.69,0.0,4.3,12.87,70.86,53.69,USD,2025-06-01 18:00:00
2175,57,739,2025-04-26,completed,76.88,18.79,4.65,10.47,73.21,58.09,USD,2025-04-26 00:00:00
2176,204,117,2026-07-17,cancelled,229.94,26.66,16.26,4.28,223.82,203.28,USD,2026-07-18 13:00:00
2177,11,202,2026-01-03,completed,549.36,5.41,43.52,1.98,589.45,543.95,USD,2026-01-04 21:00:00
2178,62,101,2025-01-26,completed,153.74,31.49,9.78,11.71,143.74,122.25,USD,2025-01-27 08:00:00
2179,151,193,2026-07-03,completed,303.29,16.78,22.92,8.64,318.07,286.51,USD,2026-07-04 06:00:00
2180,348,537,2025-07-03,completed,226.39,9.97,17.31,14.45,248.18,216.42,USD,2025-07-05 14:00:00
2181,395,757,2026-08-23,completed,98.77,1.73,7.76,6.1,110.9,97.04,USD,2026-08-24 02:00:00
2182,310,126,2025-05-18,completed,305.61,0.0,24.45,5.24,335.3,305.61,USD,2025-05-19 22:00:00
2183,129,179,2025-02-21,completed,35.02,0.0,2.8,4.36,42.18,35.02,USD,2025-02-23 12:00:00
2184,359,107,2025-03-21,completed,290.9,22.02,21.51,7.23,297.62,268.88,USD,2025-03-22 04:00:00
2185,499,647,2025-08-23,completed,236.05,35.01,16.08,4.84,221.96,201.04,USD,2025-08-24 14:00:00
2186,329,428,2026-07-16,pending,106.63,0.0,8.53,1.1,116.26,106.63,USD,2026-07-17 03:00:00
2187,381,292,2025-12-02,completed,67.51,0.0,5.4,4.68,77.59,67.51,USD,2025-12-03 20:00:00
2188,438,564,2025-03-18,completed,114.42,2.69,8.94,3.28,123.95,111.73,USD,2025-03-19 15:00:00
2189,358,68,2025-07-12,pending,92.64,3.48,7.13,12.23,108.52,89.16,USD,2025-07-14 13:00:00
2190,439,623,2025-10-25,completed,135.54,0.0,10.84,3.53,149.91,135.54,USD,2025-10-25 18:00:00
2191,149,76,2025-11-27,completed,124.04,3.04,9.68,6.88,137.56,121.0,USD,2025-11-27 11:00:00
2192,154,465,2026-05-25,completed,106.58,0.0,8.53,10.09,125.2,106.58,USD,2026-05-26 06:00:00
2193,88,26,2025-01-28,completed,33.49,0.0,2.68,2.24,38.41,33.49,USD,2025-01-29 20:00:00
2194,92,162,2025-01-03,completed,59.0,11.51,3.8,7.97,59.26,47.49,USD,2025-01-03 20:00:00
2195,277,500,2026-03-14,cancelled,338.12,0.0,27.05,12.71,377.88,338.12,USD,2026-03-16 23:00:00
2196,464,459,2025-03-07,completed,109.12,18.22,7.27,8.76,106.93,90.9,USD,2025-03-08 13:00:00
2197,111,359,2026-02-19,completed,137.55,0.0,11.0,7.24,155.79,137.55,USD,2026-02-21 10:00:00
2198,357,501,2025-07-27,completed,118.82,25.53,7.46,12.58,113.33,93.29,USD,2025-07-28 15:00:00
2199,39,670,2025-08-24,refunded,417.99,0.0,33.44,14.21,465.64,0.0,USD,2025-08-25 04:00:00
2200,486,207,2025-03-31,completed,90.8,17.03,5.9,12.31,91.98,73.77,USD,2025-04-02 12:00:00
2201,263,778,2026-04-15,completed,85.4,16.06,5.55,6.13,81.02,69.34,USD,2026-04-15 11:00:00
2202,249,116,2025-04-21,completed,239.67,0.0,19.17,9.18,268.02,239.67,USD,2025-04-21 18:00:00
2203,180,783,2025-01-05,completed,190.47,29.58,12.87,7.9,181.66,160.89,USD,2025-01-07 07:00:00
2204,482,741,2025-12-25,completed,244.27,0.0,19.54,4.55,268.36,244.27,USD,2025-12-27 17:00:00
2205,210,343,2025-04-03,cancelled,233.81,0.0,18.7,6.53,259.04,233.81,USD,2025-04-03 20:00:00
2206,62,77,2025-04-14,completed,310.88,35.11,22.06,12.44,310.27,275.77,USD,2025-04-15 14:00:00
2207,282,326,2025-05-13,completed,52.32,5.7,3.73,4.51,54.86,46.62,USD,2025-05-14 11:00:00
2208,296,222,2026-01-23,completed,224.17,43.35,14.47,13.34,208.63,180.82,USD,2026-01-25 04:00:00
2209,374,464,2026-04-02,completed,85.88,0.01,6.87,14.87,107.61,85.87,USD,2026-04-03 11:00:00
2210,249,186,2026-07-10,completed,23.5,0.0,1.88,4.6,29.98,23.5,USD,2026-07-11 20:00:00
2211,140,55,2026-08-20,completed,232.71,0.0,18.62,1.84,253.17,232.71,USD,2026-08-22 00:00:00
2212,2,714,2025-05-20,completed,223.52,0.0,17.88,14.36,255.76,223.52,USD,2025-05-22 11:00:00
2213,494,694,2025-05-11,completed,164.0,0.0,13.12,2.57,179.69,164.0,USD,2025-05-11 09:00:00
2214,97,402,2025-05-09,completed,314.5,39.4,22.01,11.57,308.68,275.1,USD,2025-05-10 23:00:00
2215,176,682,2025-04-24,completed,86.47,0.0,6.92,0.59,93.98,86.47,USD,2025-04-24 13:00:00
2216,77,766,2025-01-07,completed,259.12,20.41,19.1,3.53,261.34,238.71,USD,2025-01-07 00:00:00
2217,118,737,2025-12-23,completed,147.04,0.0,11.76,3.9,162.7,147.04,USD,2025-12-25 03:00:00
2218,31,663,2025-01-09,completed,155.61,0.0,12.45,4.46,172.52,155.61,USD,2025-01-10 04:00:00
2219,171,36,2025-01-24,completed,27.67,0.91,2.14,13.79,42.69,26.76,USD,2025-01-26 03:00:00
2220,475,604,2025-08-29,completed,316.63,0.0,25.33,2.63,344.59,316.63,USD,2025-08-31 19:00:00
2221,112,735,2026-05-07,completed,217.57,35.63,14.56,2.6,199.1,181.94,USD,2026-05-07 09:00:00
2222,483,142,2025-10-24,completed,252.44,55.82,15.73,10.38,222.73,196.62,USD,2025-10-25 08:00:00
2223,317,54,2025-08-30,pending,76.64,4.98,5.73,14.28,91.67,71.66,USD,2025-08-30 07:00:00
2224,446,276,2025-04-21,completed,200.35,25.35,14.0,5.84,194.84,175.0,USD,2025-04-23 11:00:00
2225,311,659,2026-02-17,completed,146.81,1.43,11.63,11.6,168.61,145.38,USD,2026-02-19 23:00:00
2226,495,657,2025-07-16,completed,225.52,0.0,18.04,0.47,244.03,225.52,USD,2025-07-18 14:00:00
2227,276,468,2026-08-28,completed,193.92,32.74,12.89,12.36,186.43,161.18,USD,2026-08-30 23:00:00
2228,416,787,2025-03-27,completed,470.64,0.0,37.65,10.85,519.14,470.64,USD,2025-03-27 23:00:00
2229,19,131,2026-04-22,completed,379.97,0.0,30.4,13.45,423.82,379.97,USD,2026-04-22 20:00:00
2230,467,703,2026-02-18,completed,134.48,9.56,9.99,9.56,144.47,124.92,USD,2026-02-20 13:00:00
2231,10,697,2025-08-11,completed,232.53,35.1,15.79,14.12,227.34,197.43,USD,2025-08-12 22:00:00
2232,99,759,2025-08-27,completed,126.06,25.24,8.07,5.85,114.74,100.82,USD,2025-08-28 03:00:00
2233,370,234,2026-08-07,completed,308.98,6.97,24.16,10.99,337.16,302.01,USD,2026-08-07 15:00:00
2234,129,514,2026-03-22,completed,151.45,36.3,9.21,10.88,135.24,115.15,USD,2026-03-22 01:00:00
2235,21,221,2025-01-27,completed,112.99,25.19,7.02,4.03,98.85,87.8,USD,2025-01-27 02:00:00
2236,432,387,2025-12-01,completed,198.4,0.0,15.87,13.81,228.08,198.4,USD,2025-12-03 01:00:00
2237,257,769,2026-03-26,completed,361.1,0.0,28.89,11.69,401.68,361.1,USD,2026-03-26 18:00:00
2238,240,412,2025-08-18,completed,324.82,0.0,25.99,13.0,363.81,324.82,USD,2025-08-20 11:00:00
2239,159,616,2026-02-24,completed,118.16,17.18,8.08,5.44,114.5,100.98,USD,2026-02-26 12:00:00
2240,359,367,2026-01-16,completed,444.49,0.0,35.56,12.62,492.67,444.49,USD,2026-01-17 08:00:00
2241,158,1,2025-07-19,completed,80.62,0.0,6.45,4.72,91.79,80.62,USD,2025-07-19 21:00:00
2242,281,124,2025-01-05,refunded,102.44,0.0,8.2,14.47,125.11,0.0,USD,2025-01-05 12:00:00
2243,66,538,2025-01-22,completed,300.45,65.11,18.83,0.36,254.53,235.34,USD,2025-01-22 18:00:00
2244,153,245,2026-02-24,pending,23.69,0.0,1.9,9.29,34.88,23.69,USD,2026-02-25 20:00:00
2245,15,250,2026-04-16,completed,169.23,0.0,13.54,1.68,184.45,169.23,USD,2026-04-18 06:00:00
2246,143,73,2025-08-14,completed,134.05,0.0,10.72,10.78,155.55,134.05,USD,2025-08-16 05:00:00
2247,191,657,2025-10-16,completed,461.09,0.0,36.89,5.46,503.44,461.09,USD,2025-10-18 21:00:00
2248,375,71,2025-11-08,completed,68.58,0.0,5.49,13.06,87.13,68.58,USD,2025-11-09 23:00:00
2249,412,430,2026-06-21,completed,75.42,3.73,5.74,13.09,90.52,71.69,USD,2026-06-22 12:00:00
2250,267,250,2025-11-14,pending,501.65,0.0,40.13,5.52,547.3,501.65,USD,2025-11-15 01:00:00
2251,463,726,2025-12-13,completed,135.23,0.0,10.82,12.15,158.2,135.23,USD,2025-12-14 00:00:00
2252,180,533,2025-12-05,completed,352.03,82.83,21.54,10.22,300.96,269.2,USD,2025-12-06 02:00:00
2253,248,55,2025-03-21,completed,119.22,14.5,8.38,6.4,119.5,104.72,USD,2025-03-23 15:00:00
2254,309,491,2026-03-03,completed,99.12,0.0,7.93,5.15,112.2,99.12,USD,2026-03-04 15:00:00
2255,89,133,2026-07-06,completed,363.39,0.0,29.07,3.15,395.61,363.39,USD,2026-07-06 15:00:00
2256,210,448,2025-03-09,completed,579.29,2.74,46.12,0.95,623.62,576.55,USD,2025-03-09 13:00:00
2257,450,195,2025-02-13,completed,381.49,34.81,27.73,7.76,382.17,346.68,USD,2025-02-13 02:00:00
2258,238,600,2025-10-24,completed,113.36,0.0,9.07,8.1,130.53,113.36,USD,2025-10-26 12:00:00
2259,466,379,2026-04-10,pending,163.91,1.11,13.02,6.66,182.48,162.8,USD,2026-04-10 15:00:00
2260,339,339,2025-02-20,completed,78.35,0.0,6.27,14.26,98.88,78.35,USD,2025-02-20 07:00:00
2261,85,703,2026-03-28,completed,89.94,0.0,7.2,0.21,97.35,89.94,USD,2026-03-28 20:00:00
2262,229,354,2025-05-23,completed,86.21,0.0,6.9,12.75,105.86,86.21,USD,2025-05-24 11:00:00
2263,184,189,2025-04-22,completed,121.45,2.03,9.55,12.01,140.98,119.42,USD,2025-04-24 21:00:00
2264,475,415,2025-04-25,completed,183.28,0.0,14.66,11.38,209.32,183.28,USD,2025-04-27 13:00:00
2265,168,648,2025-11-16,completed,168.79,0.0,13.5,7.87,190.16,168.79,USD,2025-11-16 12:00:00
2266,243,54,2025-12-30,completed,272.4,0.0,21.79,2.86,297.05,272.4,USD,2025-12-31 14:00:00
2267,346,226,2025-10-08,completed,190.14,0.0,15.21,12.94,218.29,190.14,USD,2025-10-10 11:00:00
2268,481,466,2026-01-03,completed,255.32,0.0,20.43,11.17,286.92,255.32,USD,2026-01-05 06:00:00
2269,274,194,2026-05-04,completed,282.77,0.0,22.62,12.49,317.88,282.77,USD,2026-05-05 09:00:00
2270,424,601,2026-05-20,completed,114.94,28.06,6.95,3.54,97.37,86.88,USD,2026-05-20 17:00:00
2271,59,46,2026-03-19,completed,149.18,0.0,11.93,8.32,169.43,149.18,USD,2026-03-21 08:00:00
2272,446,211,2025-11-13,completed,961.75,0.0,76.94,6.24,1044.93,961.75,USD,2025-11-14 08:00:00
2273,104,471,2025-05-13,completed,107.63,25.48,6.57,9.6,98.32,82.15,USD,2025-05-13 17:00:00
2274,382,684,2026-03-29,completed,265.14,0.0,21.21,11.29,297.64,265.14,USD,2026-03-31 03:00:00
2275,268,283,2026-02-13,completed,55.77,0.0,4.46,2.61,62.84,55.77,USD,2026-02-15 15:00:00
2276,303,213,2026-06-24,completed,288.18,11.9,22.1,2.61,300.99,276.28,USD,2026-06-26 15:00:00
2277,47,742,2026-03-09,completed,94.03,22.01,5.76,0.65,78.43,72.02,USD,2026-03-11 19:00:00
2278,267,411,2025-03-23,completed,173.18,0.0,13.85,2.36,189.39,173.18,USD,2025-03-24 22:00:00
2279,44,163,2025-12-12,refunded,47.35,0.0,3.79,3.6,54.74,0.0,USD,2025-12-14 07:00:00
2280,276,700,2026-03-14,completed,160.86,0.0,12.87,1.09,174.82,160.86,USD,2026-03-14 17:00:00
2281,204,23,2026-08-29,completed,163.28,0.0,13.06,5.34,181.68,163.28,USD,2026-08-29 23:00:00
2282,101,591,2025-07-19,completed,145.06,3.33,11.34,10.13,163.2,141.73,USD,2025-07-19 10:00:00
2283,246,725,2026-06-07,completed,227.01,41.15,14.87,11.9,212.63,185.86,USD,2026-06-07 05:00:00
2284,108,461,2025-06-18,completed,343.53,0.0,27.48,5.19,376.2,343.53,USD,2025-06-20 12:00:00
2285,42,733,2025-08-17,completed,75.11,0.0,6.01,1.26,82.38,75.11,USD,2025-08-18 08:00:00
2286,18,499,2026-08-08,completed,147.71,0.0,11.82,11.39,170.92,147.71,USD,2026-08-09 15:00:00
2287,171,479,2025-04-10,completed,50.67,0.0,4.05,5.87,60.59,50.67,USD,2025-04-10 06:00:00
2288,373,88,2025-05-06,completed,30.51,0.0,2.44,3.77,36.72,30.51,USD,2025-05-06 13:00:00
