payment_id,order_id,customer_id,amount,fee_amount,status,paid_at,method
2220,2425,79,160.07,4.94,captured,2025-10-08 02:00:00,paypal
2221,2426,480,83.38,2.72,captured,2025-11-21 06:00:00,paypal
2222,2426,480,83.38,2.72,captured,2025-11-20 14:00:00,card
2223,2427,428,68.78,2.29,captured,2026-06-24 13:00:00,paypal
2224,2427,428,68.78,2.29,captured,2026-06-25 02:00:00,paypal
2225,2428,300,60.76,2.06,captured,2025-07-04 09:00:00,paypal
2226,2429,25,79.17,2.6,captured,2026-02-17 21:00:00,wire
2227,2429,25,79.17,2.6,captured,2026-02-18 01:00:00,paypal
2228,2430,365,34.16,1.29,captured,2026-07-26 21:00:00,ach
2229,2431,353,130.28,4.08,captured,2025-07-04 05:00:00,wire
2230,2432,311,145.17,4.51,captured,2025-06-22 17:00:00,paypal
2231,2432,311,145.17,4.51,captured,2025-06-21 21:00:00,card
2232,2433,141,487.49,14.44,captured,2025-03-24 06:00:00,card
2233,2435,208,74.49,2.46,captured,2025-06-17 04:00:00,paypal
2234,2437,166,199.79,6.09,captured,2025-11-05 06:00:00,paypal
2235,2438,201,179.99,5.52,captured,2025-12-08 06:00:00,ach
2236,2439,454,207.65,6.32,captured,2025-01-11 05:00:00,card
2237,2440,227,105.09,3.35,captured,2026-03-28 07:00:00,wire
2238,2441,298,173.25,5.32,captured,2025-12-07 19:00:00,paypal
2239,2442,456,173.01,5.32,captured,2025-10-16 12:00:00,card
2240,2443,473,100.89,3.23,captured,2025-07-30 14:00:00,ach
2241,2444,282,47.89,1.69,captured,2026-01-29 11:00:00,card
2242,2445,133,271.79,8.18,refunded,2026-04-04 06:00:00,card
2243,2447,430,303.74,9.11,captured,2025-08-25 05:00:00,wire
2244,2448,262,326.87,9.78,refunded,2025-11-02 11:00:00,wire
2245,2449,284,147.99,4.59,captured,2025-06-04 12:00:00,ach
2246,2450,477,298.16,8.95,captured,2025-05-14 15:00:00,paypal
2247,2451,186,242.41,7.33,captured,2026-06-09 19:00:00,wire
2248,2451,186,242.41,7.33,captured,2026-06-08 23:00:00,ach
2249,2452,51,514.96,15.23,captured,2025-08-30 00:00:00,card
2250,2453,337,108.92,3.46,captured,2025-06-16 13:00:00,ach
2251,2453,337,108.92,3.46,captured,2025-06-16 22:00:00,wire
2252,2454,486,118.19,3.73,captured,2026-03-21 03:00:00,paypal
2253,2454,486,118.19,3.73,captured,2026-03-21 18:00:00,ach
2254,2456,494,260.47,7.85,captured,2025-06-15 20:00:00,paypal
2255,2457,271,343.04,10.25,captured,2025-04-18 09:00:00,wire
2256,2458,281,218.67,6.64,captured,2026-01-20 15:00:00,paypal
2257,2459,480,553.73,16.36,captured,2026-07-12 13:00:00,paypal
2258,2460,167,518.56,15.34,captured,2025-04-02 13:00:00,paypal
2259,2461,373,185.57,5.68,captured,2025-05-27 10:00:00,wire
2260,2462,5,166.74,5.14,captured,2026-07-21 07:00:00,ach
2261,2463,336,136.12,4.25,captured,2026-03-24 05:00:00,wire
2262,2464,8,274.93,8.27,captured,2026-01-04 07:00:00,paypal
2263,2465,3,139.76,4.35,captured,2025-07-24 01:00:00,paypal
2264,2466,195,104.33,3.33,captured,2025-10-13 04:00:00,ach
2265,2467,187,238.2,7.21,captured,2025-04-28 10:00:00,ach
2266,2468,392,71.92,2.39,captured,2026-05-11 09:00:00,card
2267,2469,446,172.18,5.29,captured,2025-11-02 03:00:00,card
2268,2469,446,172.18,5.29,captured,2025-11-02 10:00:00,ach
2269,2470,472,276.85,8.33,captured,2026-04-30 20:00:00,card
2270,2472,78,229.53,6.96,captured,2025-03-02 23:00:00,paypal
2271,2473,336,264.43,7.97,captured,2026-06-08 18:00:00,paypal
2272,2474,244,313.24,9.38,captured,2025-07-09 11:00:00,card
2273,2475,265,407.75,12.12,captured,2025-07-19 16:00:00,ach
2274,2477,442,120.04,3.78,captured,2025-07-01 07:00:00,ach
2275,2478,191,197.43,6.03,captured,2025-07-29 14:00:00,paypal
2276,2479,483,348.45,10.41,captured,2026-02-26 14:00:00,paypal
2277,2481,344,49.84,1.75,refunded,2026-01-06 08:00:00,wire
2278,2482,463,893.96,26.22,captured,2025-08-04 23:00:00,paypal
2279,2483,408,119.66,3.77,captured,2025-07-18 09:00:00,card
2280,2484,220,310.96,9.32,captured,2025-03-29 13:00:00,ach
2281,2485,103,400.29,11.91,captured,2026-06-12 01:00:00,card
2282,2486,69,170.56,5.25,captured,2025-03-15 08:00:00,ach
2283,2487,182,383.39,11.42,captured,2025-12-03 12:00:00,paypal
2284,2488,333,38.11,1.41,captured,2025-06-08 19:00:00,card
2285,2489,400,395.61,11.77,captured,2026-08-23 08:00:00,ach
2286,2490,16,354.34,10.58,captured,2025-02-14 10:00:00,ach
2287,2491,232,209.55,6.38,captured,2025-09-18 00:00:00,wire
2288,2492,471,348.86,10.42,captured,2025-11-07 08:00:00,card
2289,2493,412,464.87,13.78,captured,2026-08-24 06:00:00,paypal
2290,2494,470,336.03,10.04,refunded,2025-04-04 15:00:00,paypal
2291,2495,479,183.52,5.62,captured,2026-05-21 14:00:00,paypal
2292,2497,341,130.4,4.08,captured,2025-06-28 00:00:00,ach
2293,2498,276,120.89,3.81,captured,2026-05-25 17:00:00,paypal
2294,2499,239,325.11,9.73,captured,2025-08-20 08:00:00,paypal
2295,2500,399,154.14,4.77,captured,2025-12-24 12:00:00,ach
2296,2502,233,180.18,5.53,captured,2026-07-03 03:00:00,wire
2297,2504,240,85.13,2.77,captured,2026-08-21 04:00:00,paypal
2298,2505,318,313.52,9.39,captured,2025-05-23 14:00:00,paypal
2299,2506,486,33.77,1.28,captured,2025-12-29 01:00:00,paypal
2300,2507,406,404.22,12.02,captured,2025-06-10 11:00:00,wire
2301,2508,116,702.4,20.67,captured,2026-04-29 12:00:00,wire
2302,2510,264,195.98,5.98,refunded,2025-04-09 02:00:00,wire
2303,2511,293,55.75,1.92,captured,2025-05-31 17:00:00,ach
2304,2512,58,112.42,3.56,captured,2026-02-28 14:00:00,ach
2305,2513,223,346.34,10.34,captured,2025-11-04 14:00:00,wire
2306,2514,152,383.69,11.43,captured,2025-12-03 02:00:00,ach
2307,2516,426,280.7,8.44,captured,2026-02-16 16:00:00,paypal
2308,2517,65,107.44,3.42,captured,2026-07-18 17:00:00,ach
2309,2519,373,417.04,12.39,captured,2026-02-26 14:00:00,paypal
2310,2521,421,523.95,15.49,captured,2025-05-15 19:00:00,paypal
2311,2522,57,413.65,12.3,captured,2025-09-14 09:00:00,ach
2312,2523,9,258.82,7.81,captured,2025-12-13 06:00:00,paypal
2313,2524,426,6.74,0.5,captured,2026-04-18 10:00:00,paypal
2314,2524,426,6.73,0.5,captured,2026-04-18 08:00:00,card
2315,2525,92,312.08,9.35,captured,2026-02-23 03:00:00,ach
2316,2526,150,73.04,2.42,captured,2026-08-27 23:00:00,card
2317,2527,345,9.12,0.56,captured,2025-12-06 02:00:00,ach
2318,2528,268,14.32,0.72,captured,2026-06-16 03:00:00,paypal
2319,2528,268,14.33,0.72,captured,2026-06-15 22:00:00,card
2320,2529,101,401.42,11.94,captured,2025-11-12 22:00:00,card
2321,2530,117,210.17,6.39,captured,2025-07-10 17:00:00,ach
2322,2531,419,229.87,6.97,refunded,2026-02-15 20:00:00,wire
2323,2532,261,123.22,3.87,captured,2025-09-04 05:00:00,card
2324,2532,261,123.21,3.87,captured,2025-09-04 10:00:00,ach
2325,2533,462,40.84,1.48,captured,2026-02-05 01:00:00,card
2326,2534,282,145.9,4.53,captured,2026-01-31 04:00:00,paypal
2327,2535,332,60.49,2.05,captured,2025-02-16 02:00:00,ach
2328,2535,332,60.5,2.05,captured,2025-02-16 06:00:00,paypal
2329,2537,15,182.07,5.58,captured,2025-01-09 23:00:00,card
2330,2538,253,279.4,8.4,captured,2025-09-09 10:00:00,wire
2331,2539,366,251.17,7.58,captured,2026-02-04 13:00:00,wire
2332,2540,204,37.57,1.39,captured,2026-02-02 01:00:00,paypal
2333,2541,431,132.24,4.13,captured,2025-03-05 21:00:00,wire
2334,2542,349,197.39,6.02,captured,2026-07-08 03:00:00,card
2335,2543,254,54.16,1.87,captured,2026-03-26 08:00:00,card
2336,2544,272,61.59,2.09,captured,2025-07-09 11:00:00,wire
2337,2545,114,38.19,1.41,captured,2025-09-30 23:00:00,paypal
2338,2546,440,62.5,2.11,captured,2025-03-19 17:00:00,wire
2339,2547,30,338.19,10.11,captured,2025-08-09 12:00:00,ach
2340,2548,25,20.52,0.9,captured,2026-02-15 20:00:00,card
2341,2548,25,20.53,0.9,captured,2026-02-15 15:00:00,paypal
2342,2549,393,46.43,1.65,captured,2026-06-21 20:00:00,ach
2343,2550,14,202.29,6.17,captured,2025-12-26 00:00:00,card
2344,2551,255,125.43,3.94,captured,2025-06-23 12:00:00,paypal
2345,2551,255,125.43,3.94,captured,2025-06-23 11:00:00,ach
2346,2552,95,151.56,4.7,captured,2026-07-05 14:00:00,ach
2347,2553,341,78.64,2.58,captured,2025-11-29 05:00:00,wire
2348,2554,60,28.96,1.14,captured,2026-03-29 04:00:00,wire
2349,2554,60,28.97,1.14,captured,2026-03-28 10:00:00,paypal
2350,2555,133,103.28,3.3,captured,2026-03-08 07:00:00,card
2351,2555,133,103.27,3.29,captured,2026-03-08 15:00:00,wire
2352,2556,263,131.66,4.12,captured,2025-09-01 05:00:00,paypal
2353,2557,189,110.44,3.5,captured,2025-01-14 23:00:00,paypal
2354,2558,101,325.48,9.74,captured,2026-01-22 02:00:00,paypal
2355,2559,32,71.98,2.39,captured,2026-06-27 20:00:00,paypal
2356,2559,32,71.99,2.39,captured,2026-06-28 01:00:00,paypal
2357,2560,9,54.36,1.88,captured,2026-06-10 11:00:00,card
2358,2561,96,141.59,4.41,refunded,2026-06-07 14:00:00,ach
2359,2562,142,215.57,6.55,captured,2025-07-30 07:00:00,paypal
2360,2563,60,151.1,4.68,captured,2026-07-06 04:00:00,ach
2361,2564,255,223.6,6.78,captured,2025-01-10 12:00:00,paypal
2362,2565,443,131.22,4.11,captured,2025-07-15 06:00:00,card
2363,2565,443,131.23,4.11,captured,2025-07-15 06:00:00,paypal
2364,2566,358,170.16,5.23,refunded,2026-01-19 09:00:00,card
2365,2567,154,141.9,4.42,captured,2025-07-08 15:00:00,ach
2366,2568,220,142.47,4.43,captured,2025-01-18 03:00:00,paypal
2367,2569,385,271.55,8.17,captured,2025-04-17 14:00:00,card
2368,2570,482,146.76,4.56,captured,2026-07-24 16:00:00,wire
2369,2572,100,215.21,6.54,captured,2025-04-16 17:00:00,ach
2370,2573,434,33.48,1.27,captured,2026-01-13 12:00:00,paypal
2371,2574,258,265.66,8.0,captured,2025-08-18 01:00:00,ach
2372,2576,127,353.87,10.56,captured,2026-07-31 00:00:00,ach
2373,2577,267,66.92,2.24,captured,2025-11-27 14:00:00,card
2374,2578,404,222.88,6.76,captured,2025-02-18 18:00:00,paypal
2375,2579,427,127.64,4.0,captured,2026-07-29 15:00:00,paypal
2376,2580,94,38.35,1.41,captured,2025-01-05 03:00:00,wire
2377,2581,362,31.53,1.21,captured,2026-02-22 15:00:00,ach
2378,2582,481,473.97,14.05,captured,2025-03-05 08:00:00,ach
2379,2583,400,214.87,6.53,captured,2025-06-18 06:00:00,ach
2380,2586,279,445.69,13.23,captured,2026-08-15 06:00:00,card
2381,2587,304,107.02,3.4,captured,2025-06-28 05:00:00,ach
2382,2589,478,171.57,5.28,captured,2026-07-25 21:00:00,ach
2383,2591,389,190.17,5.81,captured,2025-06-28 17:00:00,card
2384,2592,11,121.28,3.82,captured,2026-03-23 21:00:00,ach
2385,2593,210,188.15,5.76,captured,2025-10-20 09:00:00,ach
2386,2594,458,236.53,7.16,captured,2025-03-05 02:00:00,wire
2387,2595,122,430.94,12.8,captured,2025-06-04 13:00:00,paypal
2388,2595,122,430.95,12.8,captured,2025-06-04 20:00:00,card
2389,2596,398,157.34,4.86,captured,2025-05-26 10:00:00,ach
2390,2597,252,32.23,1.23,captured,2025-10-17 23:00:00,paypal
2391,2597,252,32.24,1.23,captured,2025-10-17 15:00:00,ach
2392,2598,68,121.45,3.82,captured,2026-06-25 02:00:00,ach
2393,2599,54,226.45,6.87,captured,2025-12-13 02:00:00,ach
2394,2600,62,256.66,7.74,captured,2025-04-12 05:00:00,paypal
2395,2601,233,26.41,1.07,captured,2026-01-07 01:00:00,ach
2396,2601,233,26.4,1.07,captured,2026-01-07 01:00:00,ach
2397,2602,155,113.13,3.58,captured,2025-11-15 00:00:00,card
2398,2603,448,577.68,17.05,captured,2025-08-26 01:00:00,wire
2399,2604,382,95.73,3.08,captured,2025-05-31 15:00:00,paypal
2400,2605,72,336.36,10.05,refunded,2026-03-10 14:00:00,ach
2401,2606,252,149.44,4.63,captured,2025-12-08 02:00:00,wire
2402,2607,383,142.14,4.42,captured,2025-09-20 12:00:00,card
2403,2608,328,57.43,1.97,captured,2025-05-02 08:00:00,card
2404,2609,5,79.0,2.59,captured,2025-03-15 10:00:00,paypal
2405,2609,5,79.0,2.59,captured,2025-03-15 14:00:00,paypal
2406,2610,4,209.26,6.37,captured,2025-05-12 08:00:00,card
2407,2611,292,139.45,4.34,captured,2026-01-15 15:00:00,ach
2408,2612,462,142.75,4.44,captured,2025-02-01 04:00:00,paypal
2409,2613,26,251.9,7.61,captured,2025-02-14 11:00:00,ach
2410,2614,83,63.95,2.15,captured,2026-08-28 10:00:00,wire
2411,2615,95,227.97,6.91,captured,2025-06-13 11:00:00,wire
2412,2616,160,33.33,1.27,refunded,2025-03-11 07:00:00,card
2413,2617,446,342.07,10.22,captured,2026-08-10 12:00:00,paypal
2414,2618,474,136.49,4.26,refunded,2025-09-11 17:00:00,card
2415,2619,154,313.79,9.4,captured,2025-01-04 02:00:00,card
2416,2620,367,8.17,0.54,captured,2025-09-11 17:00:00,ach
2417,2621,6,241.35,7.3,captured,2025-01-16 08:00:00,ach
2418,2622,256,94.28,3.03,captured,2025-07-05 04:00:00,paypal
2419,2623,314,197.3,6.02,captured,2026-07-30 21:00:00,ach
2420,2625,411,141.99,4.42,captured,2025-09-13 07:00:00,ach
2421,2627,207,118.81,3.75,captured,2025-12-22 18:00:00,ach
2422,2628,39,391.17,11.64,captured,2026-01-17 11:00:00,paypal
2423,2629,5,168.75,5.19,captured,2026-04-09 05:00:00,card
2424,2631,467,165.25,5.09,captured,2025-02-19 00:00:00,wire
2425,2632,133,193.4,5.91,refunded,2026-06-10 19:00:00,card
2426,2633,370,73.43,2.43,captured,2025-07-25 21:00:00,paypal
2427,2635,434,347.51,10.38,refunded,2026-05-11 13:00:00,card
2428,2636,267,303.71,9.11,captured,2025-05-13 04:00:00,card
2429,2637,488,262.36,7.91,captured,2025-11-10 19:00:00,card
2430,2638,214,258.61,7.8,captured,2026-04-03 01:00:00,card
2431,2640,392,114.21,3.61,captured,2026-04-28 10:00:00,wire
2432,2641,272,173.3,5.33,captured,2025-11-15 21:00:00,wire
2433,2643,80,174.79,5.37,captured,2026-06-30 00:00:00,paypal
2434,2644,43,80.42,2.63,captured,2026-08-11 00:00:00,paypal
2435,2645,250,57.52,1.97,captured,2025-05-14 22:00:00,wire
2436,2646,199,134.19,4.19,captured,2026-03-25 20:00:00,paypal
2437,2646,199,134.2,4.19,captured,2026-03-26 01:00:00,paypal
2438,2647,105,439.46,13.04,captured,2026-04-05 15:00:00,ach
2439,2648,384,42.97,1.55,captured,2025-10-01 21:00:00,ach
2440,2650,238,248.76,7.51,captured,2025-06-30 10:00:00,card
2441,2651,215,108.03,3.43,refunded,2025-11-10 13:00:00,card
2442,2652,489,188.67,5.77,captured,2026-06-10 16:00:00,wire
2443,2654,429,157.38,4.86,captured,2026-07-10 14:00:00,card
2444,2655,343,180.8,5.54,captured,2026-07-29 15:00:00,ach
2445,2657,389,130.05,4.07,captured,2026-08-29 23:00:00,card
2446,2659,218,222.71,6.76,captured,2025-03-05 03:00:00,wire
2447,2660,291,269.4,8.11,captured,2025-03-22 00:00:00,card
2448,2661,183,102.46,3.27,captured,2025-06-05 19:00:00,ach
2449,2663,113,78.19,2.57,captured,2025-03-09 22:00:00,wire
2450,2664,295,418.37,12.43,captured,2025-08-24 02:00:00,paypal
2451,2665,106,254.02,7.67,captured,2025-11-30 14:00:00,card
2452,2666,187,148.21,4.6,captured,2025-07-10 02:00:00,ach
2453,2667,482,297.72,8.93,refunded,2026-02-11 21:00:00,card
2454,2669,443,139.66,4.35,captured,2025-09-02 19:00:00,paypal
2455,2670,407,68.59,2.29,captured,2025-02-19 12:00:00,paypal
2456,2671,184,364.02,10.86,captured,2025-07-10 20:00:00,wire
2457,2672,186,82.82,2.7,captured,2026-01-08 20:00:00,card
2458,2673,3,101.23,3.24,refunded,2025-08-29 06:00:00,wire
2459,2674,396,236.66,7.16,captured,2025-12-19 19:00:00,ach
2460,2675,334,27.62,1.1,captured,2026-05-29 02:00:00,paypal
2461,2676,492,56.18,1.93,captured,2026-04-25 09:00:00,ach
2462,2677,146,151.81,4.7,captured,2026-01-16 17:00:00,paypal
2463,2677,146,151.8,4.7,refunded,2026-01-16 05:00:00,wire
2464,2678,200,84.3,2.74,captured,2025-03-03 02:00:00,paypal
2465,2680,171,208.97,6.36,captured,2025-07-24 02:00:00,wire
2466,2681,160,39.58,1.45,captured,2025-09-12 11:00:00,ach
2467,2683,495,186.37,5.7,captured,2026-05-24 03:00:00,ach
2468,2685,385,165.93,5.11,captured,2025-07-03 21:00:00,card
2469,2687,300,138.73,4.32,captured,2025-08-09 11:00:00,ach
2470,2688,157,95.36,3.07,captured,2025-10-10 04:00:00,card
2471,2690,243,124.41,3.91,refunded,2026-08-09 15:00:00,ach
2472,2692,269,109.5,3.48,captured,2025-07-19 16:00:00,card
2473,2693,46,116.14,3.67,captured,2026-06-21 19:00:00,paypal
2474,2694,138,80.92,2.65,captured,2025-04-02 18:00:00,paypal
2475,2695,317,37.3,1.38,captured,2025-08-28 11:00:00,wire
2476,2696,12,38.85,1.43,captured,2026-08-03 07:00:00,ach
2477,2697,23,24.77,1.02,captured,2026-06-20 20:00:00,card
2478,2697,23,24.78,1.02,captured,2026-06-20 15:00:00,wire
2479,2698,108,209.72,6.38,captured,2026-05-09 21:00:00,wire
2480,2699,378,85.37,2.78,captured,2026-06-24 20:00:00,paypal
2481,2700,402,111.79,3.54,refunded,2025-05-25 04:00:00,ach
2482,2702,140,129.3,4.05,captured,2026-06-07 18:00:00,paypal
2483,2703,29,225.62,6.84,refunded,2025-10-28 23:00:00,wire
2484,2705,472,314.02,9.41,captured,2025-10-17 17:00:00,wire
2485,2706,213,56.29,1.93,captured,2026-05-21 09:00:00,wire
2486,2708,342,357.26,10.66,captured,2026-01-19 15:00:00,ach
2487,2709,225,154.25,4.77,captured,2025-11-08 17:00:00,card
2488,2710,377,75.31,2.48,captured,2025-10-23 02:00:00,card
2489,2711,125,253.84,7.66,captured,2026-08-03 14:00:00,ach
2490,2712,207,186.54,5.71,captured,2026-07-19 12:00:00,card
2491,2713,190,220.94,6.71,captured,2025-09-18 04:00:00,ach
2492,2714,286,323.71,9.69,captured,2026-05-09 07:00:00,card
2493,2715,106,143.21,4.45,refunded,2026-03-17 09:00:00,ach
2494,2716,373,109.63,3.48,captured,2025-03-22 13:00:00,card
2495,2718,445,248.99,7.52,captured,2026-03-08 19:00:00,ach
2496,2719,448,357.36,10.66,refunded,2026-06-04 07:00:00,paypal
2497,2720,320,229.31,6.95,captured,2026-04-26 18:00:00,ach
2498,2721,399,324.17,9.7,refunded,2026-07-22 10:00:00,ach
2499,2723,477,340.03,10.16,captured,2025-02-08 19:00:00,wire
2500,2724,50,91.1,2.94,captured,2025-06-19 16:00:00,wire
2501,2726,211,75.41,2.49,captured,2025-05-26 02:00:00,card
2502,2727,311,155.42,4.81,captured,2025-12-17 14:00:00,card
2503,2728,445,110.45,3.5,captured,2026-08-15 21:00:00,wire
2504,2730,81,98.56,3.16,captured,2025-09-25 00:00:00,card
2505,2731,431,33.76,1.28,captured,2025-10-25 21:00:00,wire
2506,2732,155,121.81,3.83,captured,2025-11-13 14:00:00,card
2507,2733,9,27.93,1.11,captured,2025-09-07 05:00:00,paypal
2508,2733,9,27.93,1.11,captured,2025-09-07 13:00:00,wire
2509,2734,339,170.4,5.24,refunded,2026-01-01 00:00:00,wire
2510,2735,439,237.13,7.18,refunded,2026-07-26 22:00:00,paypal
2511,2736,452,128.54,4.03,captured,2025-03-06 18:00:00,paypal
2512,2737,428,60.58,2.06,captured,2025-08-06 14:00:00,paypal
2513,2738,30,181.47,5.56,captured,2025-02-21 02:00:00,card
2514,2739,68,831.34,24.41,captured,2026-06-03 00:00:00,paypal
2515,2741,347,275.62,8.29,captured,2026-02-02 04:00:00,ach
2516,2742,111,94.48,3.04,captured,2025-02-10 10:00:00,wire
2517,2743,194,100.35,3.21,captured,2025-10-19 15:00:00,wire
2518,2744,431,315.68,9.45,captured,2026-07-01 00:00:00,card
2519,2745,465,22.56,0.95,captured,2026-08-03 19:00:00,ach
2520,2746,445,101.1,3.23,captured,2025-04-01 11:00:00,ach
2521,2747,231,506.6,14.99,captured,2026-02-09 18:00:00,card
2522,2749,23,36.43,1.36,captured,2026-03-22 04:00:00,wire
2523,2750,462,230.15,6.97,refunded,2025-11-25 18:00:00,paypal
2524,2751,111,123.72,3.89,captured,2026-04-30 11:00:00,wire
2525,2752,481,27.85,1.11,captured,2026-06-30 20:00:00,card
2526,2754,463,163.17,5.03,refunded,2025-01-31 14:00:00,wire
2527,2755,264,178.41,5.47,captured,2025-07-13 07:00:00,paypal
2528,2756,257,240.13,7.26,captured,2025-05-13 11:00:00,wire
2529,2757,339,66.29,2.22,captured,2025-03-17 17:00:00,paypal
2530,2758,232,222.76,6.76,captured,2026-03-15 05:00:00,paypal
2531,2759,476,175.59,5.39,captured,2026-07-02 19:00:00,wire
2532,2760,53,182.87,5.6,captured,2025-11-12 23:00:00,wire
2533,2760,53,182.86,5.6,captured,2025-11-12 21:00:00,ach
2534,2761,329,96.05,3.09,captured,2025-11-21 00:00:00,ach
2535,2762,109,396.36,11.79,captured,2025-12-28 06:00:00,card
2536,2763,19,305.36,9.16,captured,2026-07-01 06:00:00,card
2537,2764,327,152.16,4.71,captured,2025-01-13 16:00:00,card
2538,2765,339,175.83,5.4,captured,2025-11-17 05:00:00,paypal
2539,2768,472,295.68,8.87,captured,2025-12-20 00:00:00,paypal
2540,2769,348,140.98,4.39,captured,2025-01-07 10:00:00,wire
2541,2770,114,356.99,10.65,refunded,2026-05-22 13:00:00,paypal
2542,2771,43,246.28,7.44,captured,2026-02-04 03:00:00,card
2543,2772,44,255.18,7.7,captured,2026-08-10 06:00:00,ach
2544,2772,44,255.18,7.7,captured,2026-08-09 17:00:00,card
2545,2773,310,102.13,3.26,captured,2025-07-05 02:00:00,paypal
2546,2774,118,282.54,8.49,captured,2026-03-21 11:00:00,ach
2547,2775,186,59.09,2.01,captured,2026-04-12 18:00:00,wire
2548,2776,25,157.9,4.88,captured,2025-01-19 23:00:00,paypal
2549,2777,221,254.39,7.68,captured,2026-04-09 05:00:00,paypal
2550,2778,84,270.44,8.14,captured,2026-03-09 19:00:00,card
2551,2779,214,116.39,3.68,captured,2026-01-09 03:00:00,wire
2552,2780,294,377.9,11.26,captured,2025-12-09 11:00:00,wire
2553,2782,145,77.81,2.56,captured,2025-03-06 02:00:00,ach
2554,2783,161,124.33,3.91,captured,2025-08-29 22:00:00,ach
2555,2784,401,139.73,4.35,captured,2025-06-16 18:00:00,wire
2556,2785,477,108.05,3.43,captured,2026-06-01 08:00:00,wire
2557,2787,173,414.44,12.32,refunded,2025-02-08 16:00:00,wire
2558,2788,357,151.79,4.7,captured,2026-07-18 03:00:00,ach
2559,2789,376,268.74,8.09,captured,2025-08-30 06:00:00,paypal
2560,2790,355,353.03,10.54,captured,2026-04-29 12:00:00,paypal
2561,2791,320,108.19,3.44,captured,2025-05-24 12:00:00,wire
2562,2791,320,108.18,3.44,captured,2025-05-24 03:00:00,card
2563,2792,68,116.33,3.67,captured,2026-03-02 12:00:00,card
2564,2793,132,46.45,1.65,captured,2026-07-19 06:00:00,paypal
2565,2793,132,46.44,1.65,captured,2026-07-19 16:00:00,paypal
2566,2794,29,221.88,6.73,captured,2026-04-11 12:00:00,ach
2567,2795,195,59.53,2.03,captured,2025-07-01 10:00:00,paypal
2568,2796,421,57.56,1.97,captured,2026-01-01 03:00:00,card
2569,2796,421,57.57,1.97,captured,2025-12-31 12:00:00,paypal
2570,2797,112,131.94,4.13,captured,2026-05-21 00:00:00,wire
2571,2798,351,56.55,1.94,captured,2026-06-07 01:00:00,wire
2572,2799,211,162.04,5.0,captured,2025-07-04 10:00:00,wire
2573,2800,88,163.55,5.04,captured,2025-05-21 09:00:00,paypal
2574,2801,112,79.99,2.62,captured,2025-09-21 14:00:00,paypal
2575,2802,340,352.71,10.53,captured,2025-06-02 20:00:00,card
