remote_id,remote_brand_id,remote_created,remote_gateway_id,transaction_type,status,errordesc,psp,pp,paymentmethod,country,card_bin,source
20703,1018,1778651469,10,refund,3,Do not honor,,,,DE,DE,BR
22878,1018,1778651524,10,authorization,2,,,,,DE,,BR
2558,1059,1778651656,9,authorization,4,,,PP-Fallback,wallet,US,,CY
13944,1030,1778652190,8,api_sale,3,Issuer unavailable,,,,CA,,CY
16292,1012,1778652381,12,refund,7,,,,,MX,,CY
9756,1035,1778652673,9,capture,12,,,,,PL,US,CY
15953,1019,1778653259,3,payout,3,Do not honor,,,,MX,NL,CY
24993,1031,1778653353,14,deposit,3,Suspected fraud,LegacyPSP-B,,,MX,US,CY
17447,1059,1778653391,14,refund,3,Do not honor,,,,US,,CY
1482,1048,1778653586,10,payout,7,,,,,PL,,CY
28135,1010,1778653692,5,capture,4,,,,,NL,,BR
4972,1064,1778654290,1,sale,4,,,,,BR,DE,CY
27367,1057,1778655467,11,refund,12,,,,,GB,BR,CY
25209,1030,1778656888,3,payout,3,Card expired,,,,CA,US,CY
7999,1001,1778657112,9,capture,3,Issuer unavailable,,PP-Fallback,,BR,GB,CY
21390,1052,1778657183,11,sale,2,,,PP-Fallback,,CA,GB,CY
2377,1015,1778657405,10,authorization,1,,,,,PL,BR,CY
13531,1073,1778659226,9,api_sale,4,,LegacyPSP-B,,,ES,BR,CY
26728,1009,1778660105,1,refund,12,,,,wallet,CA,FR,BR
18171,1060,1778660391,5,api_sale,12,,,,,DE,MX,CY
7795,1012,1778661521,5,api_sale,12,,,,,MX,,CY
26342,1059,1778663020,12,payout,4,,LegacyPSP-A,,,US,MX,CY
22443,1035,1778663424,11,capture,4,,LegacyPSP-B,,,PL,,CY
9933,1030,1778665149,6,sale,3,Do not honor,,PP-Fallback,,CA,CA,CY
12028,1008,1778665232,11,withdrawal,4,,,,bank_transfer,NL,,CY
23839,1004,1778666026,13,authorization,2,,,,,MX,US,CY
15865,1063,1778666136,2,sale,4,,,,card,NL,,CY
24648,1049,1778666216,4,capture,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,wallet,CA,GB,CY
9842,1009,1778667163,1,withdrawal,12,,LegacyPSP-A,,,CA,DE,BR
7408,1059,1778667470,9,api_sale,3,Card expired,LegacyPSP-A,,card,US,MX,CY
29838,1076,1778668027,4,api_sale,2,,,PP-Fallback,,BR,US,CY
20234,1052,1778668210,3,api_sale,7,,LegacyPSP-B,PP-Fallback,,CA,NL,CY
28600,1000,1778669240,12,payout,3,Card expired,,,,BR,NL,CY
5783,1048,1778671711,10,capture,12,,,,card,PL,FR,BR
24071,1000,1778673740,7,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,PP-Fallback,,BR,ES,CY
12137,1059,1778674500,14,refund,3,Issuer unavailable,LegacyPSP-B,,wallet,US,,CY
17422,1018,1778676036,10,deposit,2,,,,,DE,ES,CY
28405,1007,1778676353,8,authorization,3,Issuer unavailable,,,,DE,,CY
18160,1017,1778678612,6,withdrawal,12,,LegacyPSP-B,,wallet,BR,,CY
3108,1004,1778679746,13,authorization,2,,,,,MX,PL,CY
17430,1008,1778680334,5,deposit,4,,,,,NL,,CY
9547,1070,1778681264,9,refund,3,Card expired,LegacyPSP-B,,,FR,,CY
23398,1007,1778681364,8,payout,3,Insufficient funds,LegacyPSP-B,,,DE,MX,CY
232,1064,1778682866,12,api_sale,12,,LegacyPSP-A,,,BR,DE,CY
25563,1018,1778682951,8,capture,12,,,,,DE,DE,CY
9746,1076,1778683815,6,payout,4,,LegacyPSP-A,,,BR,,CY
22517,1013,1778684130,8,payout,12,,LegacyPSP-A,,card,CA,ES,CY
6906,1048,1778684348,10,capture,3,Card expired,LegacyPSP-B,PP-Fallback,card,PL,NL,CY
18000,1007,1778685085,2,payout,12,,LegacyPSP-A,,,DE,,CY
20640,1017,1778685660,1,payout,4,,,,bank_transfer,BR,,CY
6657,1048,1778686039,7,refund,3,Card expired,,PP-Fallback,,PL,ES,CY
21182,1010,1778686668,8,deposit,2,,,,,NL,GB,CY
23090,1052,1778688224,3,withdrawal,3,Invalid CVV,,,card,CA,BR,CY
23026,1038,1778688359,2,api_sale,3,Do not honor,,PP-Fallback,bank_transfer,DE,,CY
27038,1009,1778688729,5,capture,3,Insufficient funds,,,,CA,PL,CY
20707,1011,1778689016,14,payout,4,,,,,CA,MX,CY
28908,1011,1778689573,14,capture,2,,,PP-Fallback,,CA,,CY
22050,1011,1778690133,14,authorization,7,,,PP-Fallback,,CA,PL,CY
14375,1010,1778691831,4,capture,4,,LegacyPSP-A,,card,NL,PL,CY
3221,1009,1778691857,4,capture,7,,,,,CA,DE,CY
27882,1011,1778693772,14,api_sale,2,,,,,CA,,CY
8178,1058,1778694026,11,authorization,3,Do not honor,,,,PL,GB,CY
11182,1007,1778694185,2,deposit,12,,,,,DE,,CY
28246,1020,1778695656,13,refund,3,Do not honor,,,,CA,ES,CY
23542,1015,1778696680,10,authorization,3,Issuer unavailable,,,,PL,BR,CY
23894,1015,1778698437,10,withdrawal,3,Suspected fraud,LegacyPSP-A,,card,PL,,BR
20172,1073,1778699743,9,authorization,12,,,,,ES,,CY
11405,1012,1778700843,9,sale,3,Issuer unavailable,,,,MX,NL,CY
10676,1031,1778701495,2,capture,12,,LegacyPSP-B,,,MX,,BR
29841,1011,1778701522,14,payout,4,,,,card,CA,,CY
13159,1073,1778703769,9,payout,3,Do not honor,,,,ES,DE,CY
16211,1064,1778705204,12,api_sale,1,,,,wallet,BR,,CY
13921,1052,1778705939,3,api_sale,12,,LegacyPSP-B,,,CA,BR,CY
28096,1031,1778706220,2,api_sale,4,,LegacyPSP-B,,,MX,US,CY
11473,1052,1778706261,11,authorization,4,,,PP-Fallback,,CA,,BR
29468,1018,1778706641,8,payout,12,,,,bank_transfer,DE,CA,CY
6987,1057,1778708048,8,deposit,4,,LegacyPSP-B,PP-Fallback,,GB,ES,CY
27557,1011,1778708777,14,authorization,2,,LegacyPSP-B,,,CA,,CY
13934,1007,1778709855,2,refund,4,,LegacyPSP-B,,,DE,CA,CY
28104,1004,1778710032,10,refund,3,Issuer unavailable,,,,MX,CA,CY
5949,1031,1778711545,4,capture,12,,,,,MX,,CY
27940,1036,1778712421,3,payout,3,Suspected fraud,,PP-Fallback,,MX,,CY
11537,1073,1778712760,9,payout,4,,,,,ES,ES,CY
25252,1006,1778713980,12,capture,3,Issuer unavailable,LegacyPSP-A,,,US,FR,CY
12866,1015,1778714962,10,capture,7,,,,,PL,,CY
22757,1042,1778717145,8,deposit,3,Suspected fraud,,,,BR,NL,CY
20074,1015,1778718499,10,capture,3,Issuer unavailable,,,bank_transfer,PL,PL,CY
26444,1059,1778719028,9,api_sale,2,,,,card,US,,CY
25898,1042,1778719114,8,authorization,3,Insufficient funds,,,,BR,,CY
2607,1009,1778719714,5,sale,2,,LegacyPSP-A,,,CA,,CY
23804,1035,1778719731,3,deposit,2,,,,,PL,,CY
24214,1007,1778720286,11,deposit,2,,,,,DE,US,CY
27779,1051,1778720906,4,api_sale,3,Invalid CVV,LegacyPSP-B,,wallet,FR,,CY
316,1048,1778721620,10,deposit,3,Card expired,,,bank_transfer,PL,,CY
10953,1073,1778721902,9,sale,2,,,,,ES,DE,CY
16628,1007,1778722131,4,payout,2,,,,,DE,GB,CY
19599,1058,1778722134,3,refund,3,Insufficient funds,,,,PL,BR,CY
8651,1052,1778723483,11,withdrawal,3,Invalid CVV,,,card,CA,ES,CY
20586,1077,1778723586,10,deposit,4,,,,,BR,US,CY
21607,1029,1778723701,13,api_sale,7,,,PP-Fallback,,MX,NL,BR
14881,1051,1778724123,4,capture,1,,,,,FR,,CY
1840,1059,1778724469,9,capture,12,,LegacyPSP-A,,,US,,CY
5653,1012,1778725410,14,capture,4,,LegacyPSP-A,,wallet,MX,,CY
6687,1015,1778725455,10,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,,,PL,,CY
10489,1059,1778726584,14,api_sale,2,,,,,US,,CY
12109,1059,1778727163,14,payout,3,Do not honor,,,,US,NL,CY
13285,1028,1778728382,5,authorization,2,,LegacyPSP-A,,bank_transfer,DE,,CY
2216,1018,1778728652,8,payout,12,,,,,DE,,CY
12141,1010,1778728710,5,withdrawal,2,,,,bank_transfer,NL,,CY
21161,1049,1778729299,11,deposit,7,,LegacyPSP-B,,,CA,BR,CY
11924,1011,1778729323,14,deposit,3,Issuer unavailable,,,,CA,US,CY
29085,1001,1778729411,9,refund,12,,LegacyPSP-A,,,BR,,CY
8632,1013,1778731364,5,authorization,4,,LegacyPSP-A,,,CA,NL,CY
13563,1064,1778733040,5,deposit,12,,,,,BR,,CY
23540,1064,1778733165,1,api_sale,12,,,,,BR,,CY
8581,1044,1778734227,6,refund,3,Card expired,LegacyPSP-A,,,US,,CY
22355,1030,1778734517,6,deposit,3,Card expired,,,,CA,,CY
20122,1059,1778735227,14,api_sale,12,,LegacyPSP-A,,,US,US,CY
12812,1049,1778735374,4,api_sale,12,,LegacyPSP-B,,,CA,,CY
29535,1015,1778735711,10,withdrawal,1,,,PP-Fallback,,PL,GB,CY
23134,1079,1778735955,8,api_sale,12,,,,wallet,BR,GB,CY
13819,1029,1778736322,3,capture,3,Invalid CVV,,,,MX,ES,CY
6249,1010,1778737892,6,deposit,12,,LegacyPSP-B,,,NL,,CY
26076,1051,1778739399,1,capture,4,,,,,FR,BR,CY
19236,1007,1778740359,2,sale,2,,LegacyPSP-A,,,DE,,CY
8389,1020,1778740870,13,deposit,2,,LegacyPSP-A,,,CA,,CY
4634,1030,1778740873,6,withdrawal,12,,,,bank_transfer,CA,PL,CY
2229,1029,1778741366,5,deposit,2,,LegacyPSP-B,,bank_transfer,MX,,CY
596,1009,1778743504,4,sale,4,,,,,CA,,CY
4493,1007,1778743637,11,deposit,4,,,,,DE,DE,CY
19381,1015,1778744945,10,sale,3,Insufficient funds,,,wallet,PL,,CY
6177,1073,1778745385,9,withdrawal,4,,,,,ES,,CY
14138,1007,1778745599,4,api_sale,3,Do not honor,LegacyPSP-A,PP-Fallback,,DE,NL,CY
28315,1041,1778745895,10,deposit,12,,,,,BR,US,CY
27648,1071,1778745982,6,api_sale,2,,,,,DE,,CY
26817,1016,1778746342,13,deposit,4,,,,,MX,NL,CY
21049,1064,1778747174,1,capture,4,,,,bank_transfer,BR,MX,CY
12736,1077,1778748817,7,refund,2,,,,,BR,,CY
19459,1059,1778749276,14,withdrawal,4,,LegacyPSP-B,,,US,FR,CY
9710,1058,1778750388,3,authorization,4,,LegacyPSP-B,,,PL,ES,CY
12200,1028,1778752027,5,refund,4,,,,,DE,,CY
25029,1052,1778752084,6,authorization,3,Do not honor,,PP-Fallback,,CA,,CY
641,1059,1778752155,14,payout,1,,,PP-Fallback,,US,,CY
22089,1015,1778753047,10,sale,4,,,,bank_transfer,PL,,CY
20758,1030,1778754055,6,sale,4,,LegacyPSP-B,,,CA,,CY
19008,1012,1778755089,5,payout,3,Insufficient funds,,,,MX,NL,CY
1414,1011,1778755718,14,api_sale,3,Issuer unavailable,LegacyPSP-A,,wallet,CA,,BR
18122,1011,1778757270,14,capture,3,Invalid CVV,LegacyPSP-A,,wallet,CA,FR,CY
24202,1030,1778757780,3,payout,2,,LegacyPSP-A,,,CA,,CY
21974,1042,1778758271,8,withdrawal,4,,LegacyPSP-B,PP-Fallback,,BR,GB,BR
6640,1029,1778759516,3,authorization,2,,LegacyPSP-A,,,MX,,CY
29758,1038,1778759823,2,capture,4,,,,wallet,DE,DE,CY
19779,1009,1778759918,1,api_sale,4,,,,,CA,FR,CY
27384,1030,1778760307,8,withdrawal,2,,LegacyPSP-A,,,CA,GB,CY
15408,1004,1778760948,10,withdrawal,4,,,,,MX,,CY
5187,1007,1778761044,8,refund,12,,,,,DE,,CY
23104,1064,1778762674,5,sale,3,Transaction timed out. Old status pending. New status declined.,,,,BR,,CY
17880,1012,1778763204,5,capture,2,,,,,MX,BR,CY
2188,1034,1778764158,9,refund,12,,LegacyPSP-A,,,MX,DE,CY
5902,1055,1778765647,4,refund,12,,LegacyPSP-B,,,ES,ES,CY
14687,1011,1778765731,14,deposit,4,,LegacyPSP-B,,bank_transfer,CA,CA,CY
4849,1041,1778766220,13,capture,12,,,,,BR,PL,CY
11657,1066,1778768627,14,payout,3,Transaction timed out. Old status pending_async. New status declined.,,,,GB,DE,CY
16610,1073,1778769504,9,deposit,12,,,,card,ES,,CY
25084,1030,1778769833,8,withdrawal,12,,,,,CA,US,CY
17898,1078,1778770522,7,capture,12,,LegacyPSP-B,,,ES,NL,CY
20691,1000,1778772985,7,refund,4,,LegacyPSP-B,,,BR,FR,CY
19621,1010,1778773233,6,refund,2,,,,,NL,ES,CY
11997,1067,1778773774,14,capture,2,,,,,CA,DE,BR
118,1012,1778775173,9,sale,4,,,,,MX,CA,CY
27964,1059,1778775672,12,authorization,3,Suspected fraud,,,,US,CA,BR
8060,1018,1778777239,10,refund,4,,LegacyPSP-B,,,DE,BR,CY
3093,1041,1778777488,14,payout,3,Card expired,,,,BR,NL,CY
3071,1076,1778777736,4,capture,4,,LegacyPSP-B,,card,BR,ES,CY
12021,1059,1778778265,9,api_sale,2,,,,,US,DE,CY
16219,1064,1778778970,1,capture,7,,LegacyPSP-B,,,BR,GB,CY
29780,1012,1778779078,12,deposit,12,,,,,MX,DE,CY
20290,1009,1778779273,13,capture,12,,,,,CA,US,CY
17347,1020,1778779474,9,deposit,7,,LegacyPSP-A,,wallet,CA,PL,CY
29027,1059,1778780070,14,refund,12,,,,,US,ES,CY
1023,1009,1778781029,4,api_sale,2,,,,,CA,ES,BR
18938,1028,1778781036,5,capture,2,,,,,DE,MX,CY
14553,1073,1778781468,9,sale,12,,,,,ES,,CY
6937,1017,1778781638,6,capture,4,,,,,BR,,CY
15128,1048,1778781866,7,withdrawal,3,Issuer unavailable,LegacyPSP-A,,,PL,,CY
8464,1066,1778782538,14,withdrawal,12,,LegacyPSP-B,,,GB,MX,CY
8325,1052,1778782627,3,api_sale,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,,CA,,CY
11668,1046,1778785168,12,refund,4,,,,card,NL,BR,BR
21811,1052,1778785572,11,api_sale,3,Do not honor,LegacyPSP-A,,,CA,,CY
4158,1018,1778786634,8,api_sale,12,,LegacyPSP-A,,wallet,DE,PL,CY
1896,1009,1778787502,1,refund,12,,,,card,CA,,CY
21655,1073,1778788613,9,refund,3,Suspected fraud,,,,ES,,CY
3952,1052,1778789284,11,sale,12,,,,,CA,,BR
21150,1049,1778789309,4,api_sale,3,Card expired,,,,CA,,CY
5055,1030,1778789526,3,api_sale,4,,,,,CA,,CY
24211,1059,1778789840,9,sale,3,Invalid CVV,LegacyPSP-A,,,US,,CY
21722,1010,1778790474,6,authorization,2,,,,,NL,BR,CY
22028,1052,1778790651,6,authorization,2,,,,,CA,US,CY
19442,1009,1778791050,13,payout,2,,,,,CA,PL,CY
14119,1070,1778792732,3,api_sale,3,Do not honor,LegacyPSP-B,,,FR,BR,CY
1460,1041,1778793766,13,deposit,3,Insufficient funds,,,,BR,,BR
2841,1058,1778794124,11,authorization,4,,,,,PL,NL,CY
28879,1052,1778794257,11,deposit,3,Do not honor,,,card,CA,DE,CY
6779,1011,1778794983,14,capture,3,Insufficient funds,LegacyPSP-B,,,CA,,CY
18788,1031,1778795068,4,capture,3,Card expired,,,,MX,ES,CY
12912,1038,1778795263,1,capture,3,Insufficient funds,LegacyPSP-A,PP-Fallback,,DE,DE,CY
22714,1036,1778797498,1,withdrawal,3,Insufficient funds,,,wallet,MX,,CY
16023,1052,1778799239,3,payout,12,,LegacyPSP-A,,,CA,MX,CY
23295,1012,1778800032,14,deposit,3,Do not honor,,PP-Fallback,,MX,,BR
25206,1031,1778800874,4,api_sale,12,,LegacyPSP-B,,,MX,,CY
27304,1034,1778801322,9,api_sale,12,,,,,MX,PL,CY
27284,1059,1778801799,14,capture,3,Invalid CVV,LegacyPSP-B,,wallet,US,NL,CY
18639,1029,1778802514,13,sale,12,,,,,MX,FR,CY
15217,1042,1778803736,8,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,BR,,BR
1847,1038,1778803925,1,deposit,4,,,,,DE,PL,CY
10150,1018,1778804326,8,api_sale,4,,,,card,DE,DE,CY
2157,1058,1778804384,4,payout,4,,,,,PL,,CY
8016,1031,1778804864,2,withdrawal,4,,,,,MX,CA,CY
18597,1058,1778807041,11,payout,2,,,,,PL,,CY
27177,1012,1778807044,12,withdrawal,4,,,PP-Fallback,card,MX,NL,CY
5852,1074,1778807506,14,deposit,2,,,,,ES,,CY
26381,1064,1778807757,12,deposit,3,Suspected fraud,,,,BR,,CY
16511,1015,1778808752,10,refund,4,,,,,PL,,CY
29318,1007,1778809566,8,api_sale,2,,,,,DE,MX,CY
4839,1059,1778811271,12,capture,2,,,,,US,DE,CY
23707,1058,1778811385,3,capture,12,,,,,PL,DE,CY
1885,1063,1778811650,2,capture,3,Do not honor,LegacyPSP-A,,,NL,NL,CY
2705,1012,1778812387,14,refund,12,,,,,MX,US,CY
27836,1030,1778812462,3,deposit,4,,,,,CA,PL,CY
20047,1030,1778814917,6,deposit,3,Issuer unavailable,,,,CA,GB,CY
8795,1075,1778815014,6,deposit,12,,,PP-Fallback,,FR,GB,CY
14362,1018,1778815589,8,deposit,3,Suspected fraud,LegacyPSP-A,PP-Fallback,,DE,,CY
1779,1012,1778815814,14,authorization,7,,,PP-Fallback,,MX,,CY
27064,1031,1778815868,14,api_sale,2,,,,,MX,,CY
22978,1066,1778817302,14,deposit,3,Do not honor,LegacyPSP-B,,,GB,GB,CY
22332,1067,1778818285,13,capture,2,,,PP-Fallback,,CA,NL,CY
945,1009,1778818517,4,capture,2,,,,bank_transfer,CA,GB,CY
22501,1042,1778819006,8,refund,3,Insufficient funds,,,,BR,,CY
23986,1015,1778819634,10,authorization,12,,,PP-Fallback,,PL,PL,CY
3797,1073,1778819852,9,payout,3,Invalid CVV,LegacyPSP-B,,,ES,,CY
19130,1066,1778820266,14,deposit,4,,,,,GB,,CY
18949,1010,1778820594,8,api_sale,3,Insufficient funds,,,,NL,PL,CY
21659,1012,1778821256,14,refund,3,Do not honor,LegacyPSP-A,,,MX,,CY
8248,1025,1778821381,1,refund,2,,,,,NL,NL,CY
3878,1051,1778821818,4,payout,2,,LegacyPSP-B,,,FR,US,CY
4281,1016,1778822298,13,capture,2,,,,bank_transfer,MX,NL,CY
22744,1011,1778823551,14,api_sale,12,,,,,CA,,CY
3397,1031,1778824524,4,authorization,2,,,,,MX,US,CY
16534,1073,1778825481,9,capture,12,,,,,ES,,CY
14806,1031,1778825766,4,deposit,4,,,,,MX,,CY
4761,1059,1778828102,12,withdrawal,12,,,,,US,,BR
5401,1052,1778828620,3,api_sale,3,Insufficient funds,,,,CA,,CY
13271,1058,1778829543,4,deposit,12,,,,card,PL,,CY
3798,1067,1778829870,14,sale,12,,LegacyPSP-A,PP-Fallback,,CA,US,CY
15184,1058,1778830106,4,capture,4,,,,,PL,US,CY
12751,1011,1778830165,14,sale,3,Card expired,,,,CA,,CY
10921,1060,1778830740,5,api_sale,12,,,,card,DE,,CY
16492,1052,1778831570,6,sale,3,Insufficient funds,,PP-Fallback,,CA,US,CY
22605,1029,1778831709,6,api_sale,3,Suspected fraud,,,card,MX,US,CY
20909,1067,1778832592,9,refund,3,Issuer unavailable,,PP-Fallback,card,CA,,BR
20033,1009,1778834086,1,deposit,3,Insufficient funds,,,,CA,PL,CY
17506,1015,1778834411,10,payout,12,,LegacyPSP-A,,,PL,PL,CY
20014,1077,1778834597,10,payout,3,Do not honor,LegacyPSP-A,,card,BR,NL,CY
23601,1066,1778834842,14,deposit,12,,,,,GB,DE,CY
20155,1007,1778835698,2,authorization,4,,,,,DE,US,CY
25455,1042,1778836587,10,withdrawal,3,Card expired,,,,BR,,CY
18002,1052,1778837652,11,withdrawal,2,,,PP-Fallback,,CA,NL,CY
14335,1077,1778838475,7,withdrawal,12,,,,,BR,,CY
1014,1018,1778838629,10,sale,2,,LegacyPSP-A,,,DE,,CY
15535,1029,1778838866,3,withdrawal,3,Do not honor,LegacyPSP-B,,,MX,DE,CY
18727,1009,1778839476,13,authorization,4,,,,,CA,CA,CY
8172,1058,1778839648,11,payout,12,,LegacyPSP-B,,,PL,PL,CY
29944,1010,1778839775,4,payout,4,,,,,NL,,BR
20457,1010,1778840934,6,sale,3,Do not honor,,PP-Fallback,,NL,,CY
16772,1070,1778841160,3,deposit,4,,,,,FR,,CY
5590,1012,1778841309,5,authorization,3,Suspected fraud,,,,MX,FR,CY
387,1036,1778842156,11,api_sale,4,,,,,MX,,CY
16642,1051,1778843272,4,deposit,2,,LegacyPSP-B,,,FR,MX,CY
25663,1009,1778843867,5,authorization,1,,,,bank_transfer,CA,,CY
11125,1018,1778844184,10,payout,2,,,PP-Fallback,,DE,US,CY
26907,1061,1778844255,1,withdrawal,3,Insufficient funds,,,,DE,DE,CY
27198,1031,1778844315,2,capture,3,Invalid CVV,,,,MX,DE,CY
19185,1003,1778844498,8,sale,4,,LegacyPSP-A,,,US,ES,CY
16896,1064,1778845201,12,api_sale,3,Do not honor,,,wallet,BR,,CY
16104,1017,1778846169,6,authorization,3,Card expired,,,bank_transfer,BR,,CY
17215,1070,1778846249,9,payout,4,,LegacyPSP-A,,bank_transfer,FR,PL,CY
20741,1042,1778852199,10,withdrawal,4,,,,,BR,US,CY
17644,1049,1778852563,4,sale,12,,,,wallet,CA,,CY
29691,1004,1778852886,13,api_sale,12,,LegacyPSP-A,,,MX,NL,CY
9456,1031,1778854108,4,deposit,4,,LegacyPSP-A,,,MX,,CY
504,1067,1778854636,9,sale,2,,,,,CA,,CY
28116,1075,1778854648,6,api_sale,4,,,,,FR,MX,CY
3409,1030,1778855199,8,payout,1,,,PP-Fallback,bank_transfer,CA,CA,CY
10206,1010,1778856457,6,withdrawal,4,,,,bank_transfer,NL,NL,CY
8797,1029,1778856524,13,withdrawal,12,,,,card,MX,DE,BR
5310,1073,1778857480,9,deposit,4,,,,,ES,PL,CY
1148,1018,1778857921,8,capture,4,,LegacyPSP-A,PP-Fallback,,DE,PL,CY
25607,1058,1778858010,3,withdrawal,3,Suspected fraud,,,,PL,FR,CY
7996,1057,1778858026,6,payout,4,,,,,GB,,CY
3928,1001,1778860650,9,sale,4,,,,,BR,,BR
20012,1010,1778860673,6,sale,3,Insufficient funds,,,,NL,NL,CY
21596,1010,1778861612,6,payout,4,,,PP-Fallback,,NL,,CY
2185,1031,1778861641,2,deposit,4,,,,,MX,,CY
13303,1007,1778863914,8,deposit,4,,LegacyPSP-A,,,DE,MX,CY
27318,1049,1778864459,7,authorization,4,,,,,CA,FR,CY
11194,1015,1778865422,10,refund,2,,LegacyPSP-B,,,PL,CA,CY
9395,1010,1778868410,6,sale,3,Card expired,,PP-Fallback,,NL,ES,CY
9519,1059,1778868803,9,refund,4,,,,wallet,US,MX,BR
11532,1066,1778869265,14,deposit,3,Invalid CVV,,,card,GB,,CY
25830,1066,1778870113,14,refund,4,,,PP-Fallback,,GB,NL,CY
28292,1073,1778870420,9,refund,12,,LegacyPSP-A,,,ES,,CY
4214,1002,1778870474,12,capture,2,,,,,ES,PL,CY
16799,1011,1778871197,14,deposit,4,,,PP-Fallback,,CA,CA,CY
7820,1074,1778872864,2,payout,3,Issuer unavailable,,,,ES,DE,CY
1285,1007,1778873896,2,payout,2,,,,,DE,CA,CY
22440,1025,1778874016,1,authorization,3,Invalid CVV,,PP-Fallback,,NL,,CY
18538,1028,1778874880,7,refund,3,Invalid CVV,,,,DE,,CY
10387,1015,1778875304,10,api_sale,12,,LegacyPSP-A,,,PL,FR,CY
23529,1017,1778877573,1,api_sale,12,,,,,BR,CA,CY
11253,1007,1778877832,8,refund,4,,,,,DE,MX,CY
3949,1058,1778878392,11,capture,1,,,PP-Fallback,,PL,,CY
6555,1007,1778878674,8,capture,12,,,,,DE,,CY
29732,1059,1778879276,9,capture,4,,LegacyPSP-A,,,US,ES,CY
13048,1018,1778880434,10,withdrawal,2,,,,bank_transfer,DE,,CY
17519,1066,1778881335,14,capture,3,Invalid CVV,LegacyPSP-A,,,GB,,CY
6949,1041,1778882143,14,capture,2,,,,,BR,ES,CY
21205,1028,1778883510,7,withdrawal,2,,,PP-Fallback,,DE,,CY
29466,1051,1778884958,4,authorization,4,,,,,FR,BR,CY
1582,1051,1778885364,4,withdrawal,12,,,,card,FR,MX,CY
25011,1073,1778885464,9,payout,3,Issuer unavailable,,,,ES,,BR
29510,1003,1778886497,6,withdrawal,4,,,,,US,GB,CY
25684,1015,1778887216,10,withdrawal,3,Issuer unavailable,,,wallet,PL,,CY
15566,1031,1778888531,2,deposit,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,MX,NL,CY
10861,1073,1778889051,9,capture,3,Suspected fraud,LegacyPSP-B,,,ES,NL,CY
12835,1012,1778889810,9,deposit,3,Transaction timed out. Old status pending. New status declined.,,,card,MX,,CY
23944,1073,1778891079,9,refund,3,Invalid CVV,LegacyPSP-A,,,ES,,CY
24608,1030,1778891561,6,payout,3,Do not honor,,,,CA,MX,CY
8359,1011,1778891750,14,withdrawal,12,,,,,CA,,CY
58,1030,1778893184,8,capture,3,Do not honor,,,,CA,,CY
27878,1059,1778893373,14,payout,7,,,PP-Fallback,,US,,CY
7535,1030,1778893487,8,capture,1,,,PP-Fallback,,CA,GB,CY
5784,1009,1778895470,13,capture,3,Insufficient funds,,,,CA,,CY
3958,1029,1778895856,6,api_sale,4,,,,,MX,GB,CY
12720,1030,1778895857,3,payout,2,,,,,CA,DE,CY
19328,1003,1778896802,7,sale,12,,,,,US,ES,CY
15964,1058,1778897575,4,deposit,12,,,,,PL,FR,CY
11738,1011,1778898016,14,refund,12,,LegacyPSP-A,,,CA,,CY
24946,1010,1778898702,6,capture,2,,,,,NL,,CY
28544,1017,1778898992,6,capture,4,,LegacyPSP-A,,,BR,,CY
10854,1049,1778899861,7,api_sale,1,,,,,CA,CA,CY
9191,1075,1778900394,6,payout,12,,,,,FR,ES,CY
19907,1000,1778901272,12,capture,2,,LegacyPSP-A,,,BR,ES,CY
17606,1018,1778901339,8,api_sale,12,,,,,DE,FR,CY
21336,1015,1778901369,10,sale,2,,LegacyPSP-A,,,PL,PL,CY
13023,1009,1778901446,13,authorization,3,Card expired,LegacyPSP-B,,,CA,DE,CY
10700,1052,1778901457,11,payout,12,,,,,CA,FR,BR
19255,1072,1778901983,10,sale,4,,,,,CA,MX,CY
840,1029,1778902264,3,capture,4,,,PP-Fallback,wallet,MX,MX,CY
8173,1059,1778903020,14,api_sale,7,,,,,US,,CY
19511,1058,1778903161,11,capture,3,Invalid CVV,,,,PL,CA,BR
1127,1012,1778903314,12,payout,2,,,,,MX,DE,BR
465,1044,1778906209,6,capture,3,Suspected fraud,LegacyPSP-A,,,US,,CY
15500,1052,1778906761,3,api_sale,3,Do not honor,,,,CA,CA,CY
22966,1017,1778906827,1,refund,3,Issuer unavailable,,,,BR,FR,CY
20030,1052,1778906853,3,capture,3,Insufficient funds,,,,CA,,CY
17341,1007,1778907292,11,deposit,2,,,,,DE,,CY
9721,1069,1778907460,14,deposit,3,Card expired,,,,NL,,CY
21265,1019,1778909080,13,refund,3,Do not honor,,,,MX,GB,CY
3470,1015,1778914237,10,api_sale,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,card,PL,GB,CY
24961,1068,1778914330,3,authorization,3,Invalid CVV,LegacyPSP-A,,,DE,CA,CY
22543,1020,1778914337,9,capture,3,Do not honor,LegacyPSP-B,,,CA,,CY
21976,1004,1778914556,9,withdrawal,2,,,,,MX,CA,CY
846,1011,1778916064,14,deposit,2,,,,,CA,GB,CY
