Order ID,Order Date,Order Time,Customer ID,Membership Status,Restaurant Name,Cuisine Type,City,Order Status,Items Count,Subtotal,Base Delivery Fee,JET+ Delivery Fees Funded,JET+ Logistics Delivery Fee Share,Service Fee,Tip Amount,Order Total,Payment Method,Delivery Time (min),Driver ID,Customer Rating,Promo Code Used
ORD-100768,2026-07-08,18:49,CUST-1235,JET+ Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,2,12.18,7.13,7.13,5.01,1.34,0.39,13.91,Debit Card,64,DRV-271,2,
ORD-100769,2026-07-08,23:10,CUST-1140,Non-Member,Mama Rosa's Pizzeria,Italian,Lake Oswego,Delivered,2,78.82,4.97,0.0,2.9,8.67,7.2,99.66,Google Pay,21,DRV-255,4,
ORD-100770,2026-07-10,04:59,CUST-1167,JET+ Member,Pancake Palace,Breakfast,Tigard,Cancelled by Customer,7,49.56,2.06,2.06,1.54,5.45,6.45,61.46,Debit Card,,DRV-209,,SAVE10
ORD-100771,2026-07-10,05:10,CUST-1013,JET+ Member,Pancake Palace,Breakfast,Tigard,Refunded,2,50.24,3.67,3.67,2.81,5.53,4.98,60.75,PayPal,,DRV-271,,
ORD-100772,2026-07-10,17:16,CUST-1281,JET+ Member,Burger Barn,American,Gresham,Cancelled by Restaurant,2,17.71,6.54,6.54,5.17,1.95,0.38,20.04,PayPal,,DRV-293,,
ORD-100773,2026-07-11,08:00,CUST-1283,Non-Member,Noodle & Co Express,Asian Fusion,Portland,Delivered,7,15.44,6.26,0.0,3.89,1.7,2.52,25.92,PayPal,53,DRV-222,5,SUMMER26
ORD-100774,2026-07-12,00:53,CUST-1336,JET+ Member,Thai Basil Kitchen,Thai,Gresham,Delivered,6,63.39,4.46,4.46,2.9,6.97,2.84,73.2,PayPal,41,DRV-278,5,FREEDEL
ORD-100775,2026-07-12,01:16,CUST-1019,Non-Member,Bangkok Street Eats,Thai,Lake Oswego,Delivered,4,69.73,6.92,0.0,4.34,7.67,9.57,93.89,Google Pay,50,DRV-282,2,
ORD-100776,2026-07-12,02:48,CUST-1162,Non-Member,Golden Dragon,Chinese,Beaverton,Delivered,5,18.17,7.61,0.0,4.45,2.0,4.36,32.14,Google Pay,63,DRV-244,4,
ORD-100777,2026-07-12,05:59,CUST-1186,Non-Member,Casa de Tacos,Mexican,Gresham,Delivered,4,21.96,4.46,0.0,2.95,2.42,0.6,29.44,PayPal,70,DRV-259,5,FREEDEL
ORD-100778,2026-07-12,09:04,CUST-1114,Non-Member,Lucky Panda Wok,Chinese,Tigard,Delivered Late,2,65.96,3.42,0.0,2.46,7.26,4.21,80.85,Gift Card,47,DRV-294,5,
ORD-100779,2026-07-12,17:14,CUST-1388,JET+ Member,Bao Down,Chinese,Gresham,Delivered,5,59.84,7.11,7.11,5.3,6.58,12.82,79.24,Apple Pay,61,DRV-292,5,
ORD-100780,2026-07-13,15:18,CUST-1369,JET+ Member,La Taqueria,Mexican,Tigard,Delivered,1,62.6,3.03,3.03,2.05,6.89,15.52,85.01,Debit Card,18,DRV-255,1,NEWUSER
ORD-100781,2026-07-14,00:23,CUST-1289,Non-Member,Sushi Zen,Japanese,Lake Oswego,Delivered,4,75.46,5.76,0.0,4.05,8.3,14.23,103.75,Gift Card,66,DRV-286,5,
ORD-100782,2026-07-14,05:01,CUST-1178,Non-Member,Pho Saigon,Vietnamese,Tigard,Delivered,1,70.47,7.56,0.0,5.62,7.75,12.3,98.08,Gift Card,65,DRV-245,5,
ORD-100783,2026-07-14,06:53,CUST-1223,JET+ Member,Bao Down,Chinese,Beaverton,Delivered,5,63.8,4.8,4.8,3.71,7.02,3.67,74.49,Debit Card,27,DRV-280,4,
ORD-100784,2026-07-14,08:49,CUST-1009,Non-Member,The Griddle House,American,Hillsboro,Delivered,5,56.85,6.94,0.0,4.6,6.25,2.34,72.38,PayPal,34,DRV-250,5,SAVE10
ORD-100785,2026-07-14,11:29,CUST-1152,Non-Member,Lotus Thai Cafe,Thai,Portland,Delivered,4,64.53,5.83,0.0,4.35,7.1,14.47,91.93,Gift Card,56,DRV-206,3,SUMMER26
ORD-100786,2026-07-16,01:02,CUST-1013,JET+ Member,Pitmaster's Porch,BBQ,Portland,Delivered,3,16.89,4.41,4.41,2.51,1.86,1.11,19.86,Gift Card,74,DRV-220,3,FREEDEL
ORD-100787,2026-07-16,04:17,CUST-1052,JET+ Member,Mama Rosa's Pizzeria,Italian,Lake Oswego,Delivered,4,58.6,3.25,3.25,1.97,6.45,11.41,76.46,Gift Card,34,DRV-207,4,
ORD-100788,2026-07-17,01:28,CUST-1381,JET+ Member,Burger Barn,American,Hillsboro,Delivered,5,26.27,7.75,7.75,5.74,2.89,4.21,33.37,Google Pay,56,DRV-233,5,SAVE10
ORD-100789,2026-07-17,09:29,CUST-1154,Non-Member,Trattoria Bella,Italian,Portland,Delivered,6,38.4,4.34,0.0,2.48,4.22,0.74,47.7,Apple Pay,62,DRV-244,4,
ORD-100790,2026-07-18,18:20,CUST-1116,Non-Member,Burger Barn,American,Tigard,Delivered,2,17.88,6.35,0.0,4.86,1.97,0.64,26.84,Google Pay,34,DRV-260,1,FREEDEL
ORD-100791,2026-07-19,04:32,CUST-1362,Non-Member,Lotus Thai Cafe,Thai,Portland,Cancelled by Customer,3,52.12,5.61,0.0,3.16,5.73,2.2,65.66,Debit Card,,DRV-243,,
ORD-100792,2026-07-19,06:43,CUST-1187,Non-Member,Casa de Tacos,Mexican,Beaverton,Delivered,5,55.86,4.61,0.0,3.6,6.14,11.73,78.34,Debit Card,68,DRV-232,5,
ORD-100793,2026-07-19,09:03,CUST-1276,JET+ Member,The Griddle House,American,Beaverton,Delivered,5,19.02,3.12,3.12,1.78,2.09,2.87,23.98,Google Pay,74,DRV-267,4,
ORD-100794,2026-07-20,14:54,CUST-1262,JET+ Member,Pitmaster's Porch,BBQ,Lake Oswego,Delivered,4,27.34,7.87,7.87,4.52,3.01,5.67,36.02,Debit Card,51,DRV-224,4,
ORD-100795,2026-07-20,16:21,CUST-1140,JET+ Member,Mama Rosa's Pizzeria,Italian,Beaverton,Delivered,6,81.21,2.54,2.54,1.6,8.93,4.76,94.9,PayPal,40,DRV-259,5,
ORD-100796,2026-07-21,00:09,CUST-1127,Non-Member,Lucky Panda Wok,Chinese,Tigard,Cancelled by Customer,5,65.01,4.76,0.0,3.4,7.15,9.75,86.67,Gift Card,,DRV-295,,FREEDEL
ORD-100797,2026-07-21,06:47,CUST-1132,JET+ Member,Taj Spice Kitchen,Indian,Gresham,Delivered,1,44.58,7.17,7.17,5.24,4.9,5.79,55.27,Gift Card,38,DRV-278,4,NEWUSER
ORD-100798,2026-07-21,16:49,CUST-1042,Non-Member,Pancake Palace,Breakfast,Beaverton,Delivered,6,83.05,7.17,0.0,4.49,9.14,14.02,113.38,Gift Card,44,DRV-232,4,SUMMER26
ORD-100799,2026-07-22,22:52,CUST-1205,Non-Member,Fresh Roots Salads,Healthy,Beaverton,Delivered,6,37.7,5.21,0.0,3.45,4.15,0.06,47.12,Gift Card,50,DRV-289,4,
ORD-100800,2026-07-23,15:20,CUST-1203,Non-Member,Bangkok Street Eats,Thai,Gresham,Delivered,7,43.88,7.96,0.0,5.35,4.83,5.24,61.91,Apple Pay,42,DRV-206,3,SUMMER26
ORD-100801,2026-07-23,16:23,CUST-1128,JET+ Member,Lotus Thai Cafe,Thai,Gresham,Cancelled by Restaurant,7,73.27,2.34,2.34,1.65,8.06,14.15,95.48,Google Pay,,DRV-296,,FREEDEL
ORD-100802,2026-07-25,07:27,CUST-1347,Non-Member,Thai Basil Kitchen,Thai,Beaverton,Delivered Late,2,78.2,4.01,0.0,2.82,8.6,11.9,102.71,PayPal,33,DRV-222,5,
ORD-100803,2026-07-26,12:08,CUST-1161,JET+ Member,The Green Bowl,Healthy,Beaverton,Delivered,2,76.5,3.4,3.4,2.29,8.42,13.96,98.88,Apple Pay,29,DRV-213,5,NEWUSER
ORD-100804,2026-07-26,16:24,CUST-1243,Non-Member,Falafel House,Mediterranean,Hillsboro,Delivered,5,82.01,4.4,0.0,2.48,9.02,18.93,114.36,PayPal,68,DRV-252,4,
ORD-100805,2026-07-27,06:41,CUST-1247,Non-Member,Pitmaster's Porch,BBQ,Gresham,Refunded,7,56.55,7.91,0.0,4.53,6.22,13.78,84.46,Apple Pay,,DRV-262,,SAVE10
ORD-100806,2026-07-27,06:45,CUST-1163,Non-Member,El Pollo Feliz,Mexican,Gresham,Refunded,7,21.68,6.95,0.0,4.83,2.38,4.2,35.21,PayPal,,DRV-230,,
ORD-100807,2026-07-29,06:34,CUST-1109,JET+ Member,Fresh Roots Salads,Healthy,Hillsboro,Delivered,3,43.32,4.36,4.36,2.73,4.77,1.49,49.58,PayPal,55,DRV-213,5,SUMMER26
ORD-100808,2026-07-29,13:54,CUST-1099,Non-Member,Falafel House,Mediterranean,Gresham,Delivered Late,7,35.82,5.84,0.0,3.81,3.94,6.8,52.4,Credit Card,31,DRV-294,5,
ORD-100809,2026-07-29,23:39,CUST-1080,JET+ Member,La Taqueria,Mexican,Tigard,Delivered,1,21.98,5.75,5.75,3.62,2.42,0.73,25.13,Debit Card,52,DRV-275,5,
ORD-100810,2026-07-31,09:02,CUST-1183,Non-Member,The Griddle House,American,Beaverton,Delivered Late,5,76.85,7.57,0.0,4.35,8.45,2.06,94.93,Apple Pay,24,DRV-240,4,NEWUSER
ORD-100811,2026-07-31,15:24,CUST-1113,JET+ Member,Bangkok Street Eats,Thai,Lake Oswego,Delivered,1,81.57,5.89,5.89,3.41,8.97,18.05,108.59,Credit Card,45,DRV-227,4,
ORD-100812,2026-08-01,01:44,CUST-1205,Non-Member,Ramen Republic,Japanese,Gresham,Cancelled by Restaurant,5,55.05,6.09,0.0,4.24,6.06,5.03,72.23,Apple Pay,,DRV-257,,NEWUSER
ORD-100813,2026-08-01,06:07,CUST-1367,JET+ Member,Golden Dragon,Chinese,Tigard,Cancelled by Customer,7,66.98,3.03,3.03,2.33,7.37,4.62,78.97,Credit Card,,DRV-239,,
ORD-100814,2026-08-01,20:38,CUST-1360,JET+ Member,The Griddle House,American,Lake Oswego,Delivered,5,70.14,7.67,7.67,5.47,7.72,11.62,89.48,Gift Card,45,DRV-290,4,
ORD-100815,2026-08-03,10:53,CUST-1207,JET+ Member,The Green Bowl,Healthy,Portland,Delivered,4,72.76,3.09,3.09,1.75,8.0,11.93,92.69,PayPal,20,DRV-289,5,NEWUSER
ORD-100816,2026-08-03,16:17,CUST-1308,JET+ Member,Tokyo Bento Box,Japanese,Portland,Delivered,7,73.07,2.64,2.64,1.6,8.04,14.49,95.6,Credit Card,66,DRV-266,4,SUMMER26
ORD-100817,2026-08-03,16:30,CUST-1057,Non-Member,Noodle & Co Express,Asian Fusion,Hillsboro,Delivered Late,2,79.3,5.07,0.0,3.58,8.72,7.09,100.18,Debit Card,33,DRV-250,4,SAVE10
ORD-100818,2026-08-03,19:38,CUST-1300,Non-Member,Ramen Republic,Japanese,Portland,Cancelled by Customer,2,25.87,2.36,0.0,1.56,2.85,1.31,32.39,Gift Card,,DRV-235,,
ORD-100819,2026-08-05,08:44,CUST-1345,JET+ Member,Burger Barn,American,Hillsboro,Delivered,1,68.61,3.2,3.2,2.35,7.55,13.82,89.98,Gift Card,25,DRV-212,1,
ORD-100820,2026-08-05,17:13,CUST-1186,JET+ Member,The Green Bowl,Healthy,Lake Oswego,Delivered,4,81.8,3.66,3.66,2.89,9.0,18.15,108.95,Debit Card,34,DRV-281,3,FREEDEL
ORD-100821,2026-08-08,01:22,CUST-1286,Non-Member,Banh Mi Bros,Vietnamese,Portland,Delivered,7,65.95,2.78,0.0,1.62,7.25,15.29,91.27,Google Pay,40,DRV-230,3,
ORD-100822,2026-08-08,05:43,CUST-1128,JET+ Member,Pitmaster's Porch,BBQ,Beaverton,Delivered,2,52.66,6.69,6.69,4.79,5.79,5.35,63.8,Gift Card,64,DRV-233,4,SAVE10
ORD-100823,2026-08-09,11:13,CUST-1203,JET+ Member,Sushi Zen,Japanese,Lake Oswego,Cancelled by Restaurant,6,65.06,6.22,6.22,4.71,7.16,1.02,73.24,PayPal,,DRV-251,,
ORD-100824,2026-08-10,04:41,CUST-1173,Non-Member,Smoky Joe's BBQ,BBQ,Hillsboro,Delivered,5,14.62,7.75,0.0,4.46,1.61,0.15,24.13,Google Pay,32,DRV-206,1,
ORD-100825,2026-08-11,11:37,CUST-1177,JET+ Member,Taj Spice Kitchen,Indian,Portland,Delivered,3,83.88,3.48,3.48,1.98,9.23,11.78,104.89,Credit Card,36,DRV-244,3,FREEDEL
ORD-100826,2026-08-19,10:56,CUST-1131,JET+ Member,Fresh Roots Salads,Healthy,Gresham,Delivered,5,50.1,3.67,3.67,2.05,5.51,7.7,63.31,Google Pay,39,DRV-275,3,SAVE10
ORD-100827,2026-08-19,20:16,CUST-1331,Non-Member,Sunrise Skillet,Breakfast,Hillsboro,Delivered,1,58.08,5.71,0.0,4.05,6.39,10.03,80.21,Debit Card,18,DRV-295,2,
ORD-100828,2026-08-22,06:19,CUST-1174,Non-Member,Pancake Palace,Breakfast,Beaverton,Delivered,4,66.54,4.22,0.0,2.52,7.32,3.25,81.33,Apple Pay,41,DRV-274,5,SUMMER26
ORD-100829,2026-08-22,06:48,CUST-1118,JET+ Member,Bao Down,Chinese,Hillsboro,Cancelled by Customer,4,49.7,2.56,2.56,1.87,5.47,12.14,67.31,Gift Card,,DRV-217,,
ORD-100830,2026-08-22,07:49,CUST-1193,Non-Member,The Green Bowl,Healthy,Portland,Delivered,2,46.17,3.95,0.0,2.28,5.08,11.32,66.52,Credit Card,28,DRV-244,4,FREEDEL
ORD-100831,2026-08-22,09:58,CUST-1175,JET+ Member,El Pollo Feliz,Mexican,Lake Oswego,Delivered,3,35.59,5.54,5.54,3.91,3.91,6.11,45.61,PayPal,69,DRV-258,5,
ORD-100832,2026-08-23,14:18,CUST-1012,Non-Member,La Taqueria,Mexican,Portland,Delivered,6,40.71,7.21,0.0,5.21,4.48,5.42,57.82,Credit Card,40,DRV-281,4,
ORD-100833,2026-08-23,15:12,CUST-1165,Non-Member,Pho Saigon,Vietnamese,Beaverton,Delivered,7,75.2,2.84,0.0,1.82,8.27,0.91,87.22,Debit Card,19,DRV-268,3,SUMMER26
ORD-100834,2026-08-25,15:08,CUST-1399,JET+ Member,Smoky Joe's BBQ,BBQ,Beaverton,Delivered,1,49.66,3.5,3.5,2.37,5.46,1.25,56.37,Apple Pay,55,DRV-254,5,SAVE10
ORD-100835,2026-08-25,20:02,CUST-1092,JET+ Member,Wok This Way,Asian Fusion,Lake Oswego,Delivered,5,14.28,2.65,2.65,1.87,1.57,0.86,16.71,Google Pay,50,DRV-268,4,SUMMER26
ORD-100836,2026-08-26,21:57,CUST-1060,JET+ Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,7,24.08,5.94,5.94,4.74,2.65,1.42,28.15,Debit Card,69,DRV-227,5,SUMMER26
ORD-100837,2026-08-27,04:46,CUST-1261,JET+ Member,Noodle & Co Express,Asian Fusion,Portland,Delivered Late,4,44.76,4.35,4.35,3.34,4.92,10.92,60.6,Apple Pay,67,DRV-219,1,SAVE10
ORD-100838,2026-08-27,05:07,CUST-1009,JET+ Member,Taj Spice Kitchen,Indian,Beaverton,Delivered,1,84.32,6.23,6.23,3.99,9.28,7.83,101.43,Debit Card,42,DRV-297,5,
ORD-100839,2026-08-27,16:18,CUST-1214,JET+ Member,The Green Bowl,Healthy,Beaverton,Delivered,4,57.47,5.66,5.66,4.3,6.32,1.96,65.75,Debit Card,29,DRV-276,5,NEWUSER
ORD-100840,2026-08-29,02:53,CUST-1355,JET+ Member,Pitmaster's Porch,BBQ,Gresham,Delivered,6,68.75,5.1,5.1,3.43,7.56,9.11,85.42,PayPal,48,DRV-243,1,FREEDEL
ORD-100841,2026-08-30,04:01,CUST-1245,Non-Member,Fresh Roots Salads,Healthy,Tigard,Delivered Late,2,49.42,4.83,0.0,2.9,5.44,4.66,64.35,Debit Card,36,DRV-264,2,
ORD-100842,2026-08-30,07:36,CUST-1221,JET+ Member,Pitmaster's Porch,BBQ,Beaverton,Delivered,1,27.61,7.39,7.39,4.7,3.04,0.27,30.92,PayPal,46,DRV-295,3,SAVE10
ORD-100843,2026-08-30,14:00,CUST-1330,Non-Member,Curry Corner,Indian,Beaverton,Delivered,4,64.09,7.95,0.0,5.05,7.05,2.61,81.7,Apple Pay,47,DRV-278,3,
ORD-100844,2026-08-31,05:42,CUST-1025,Non-Member,Golden Dragon,Chinese,Lake Oswego,Delivered,7,12.27,3.94,0.0,2.75,1.35,1.4,18.96,Gift Card,35,DRV-299,4,SUMMER26
ORD-100845,2026-08-31,19:18,CUST-1237,Non-Member,Bao Down,Chinese,Beaverton,Delivered,2,13.88,2.2,0.0,1.61,1.53,0.73,18.34,Credit Card,55,DRV-274,5,SAVE10
ORD-100846,2026-09-01,03:24,CUST-1351,JET+ Member,Slice of Napoli,Italian,Beaverton,Delivered,1,31.73,7.35,7.35,4.83,3.49,2.6,37.82,Google Pay,46,DRV-241,4,FREEDEL
ORD-100847,2026-09-02,17:23,CUST-1303,Non-Member,Falafel House,Mediterranean,Beaverton,Cancelled by Restaurant,3,84.43,6.52,0.0,4.98,9.29,17.57,117.81,Apple Pay,,DRV-280,,SAVE10
ORD-100848,2026-09-02,23:01,CUST-1257,Non-Member,Lucky Panda Wok,Chinese,Tigard,Delivered,4,64.43,5.39,0.0,3.63,7.09,13.05,89.96,PayPal,56,DRV-227,1,
ORD-100849,2026-09-03,07:25,CUST-1310,JET+ Member,Pitmaster's Porch,BBQ,Gresham,Cancelled by Restaurant,4,20.51,7.03,7.03,4.8,2.26,0.31,23.08,Debit Card,,DRV-202,,NEWUSER
ORD-100850,2026-09-04,01:26,CUST-1370,JET+ Member,Burger Barn,American,Hillsboro,Refunded,4,55.91,6.59,6.59,3.71,6.15,7.07,69.13,Apple Pay,,DRV-230,,SUMMER26
ORD-100851,2026-09-04,09:57,CUST-1080,Non-Member,Trattoria Bella,Italian,Portland,Delivered,1,70.44,5.7,0.0,4.37,7.75,16.71,100.6,Credit Card,37,DRV-209,2,NEWUSER
ORD-100852,2026-09-05,15:58,CUST-1189,JET+ Member,Taj Spice Kitchen,Indian,Hillsboro,Delivered,2,54.4,2.03,2.03,1.58,5.98,0.97,61.35,Debit Card,43,DRV-220,1,NEWUSER
ORD-100853,2026-09-07,04:52,CUST-1334,Non-Member,Pancake Palace,Breakfast,Beaverton,Delivered,2,34.39,6.56,0.0,3.84,3.78,2.64,47.37,Gift Card,43,DRV-232,5,SUMMER26
ORD-100854,2026-09-07,11:14,CUST-1304,JET+ Member,The Griddle House,American,Beaverton,Delivered,6,69.38,2.76,2.76,1.83,7.63,6.43,83.44,PayPal,70,DRV-264,4,FREEDEL
ORD-100855,2026-09-09,02:16,CUST-1280,JET+ Member,Falafel House,Mediterranean,Lake Oswego,Cancelled by Customer,2,58.89,4.77,4.77,3.12,6.48,1.76,67.13,Gift Card,,DRV-231,,SUMMER26
ORD-100856,2026-09-09,09:49,CUST-1264,JET+ Member,La Taqueria,Mexican,Gresham,Delivered,5,16.62,3.16,3.16,2.19,1.83,3.79,22.24,Credit Card,48,DRV-279,4,
ORD-100857,2026-09-09,21:01,CUST-1013,Non-Member,Curry Corner,Indian,Lake Oswego,Delivered,3,28.45,6.33,0.0,4.81,3.13,0.57,38.48,PayPal,68,DRV-279,1,
ORD-100858,2026-09-11,05:20,CUST-1191,JET+ Member,The Griddle House,American,Lake Oswego,Delivered,6,22.76,3.63,3.63,2.28,2.5,0.72,25.98,Apple Pay,49,DRV-270,5,
ORD-100859,2026-09-12,03:41,CUST-1175,JET+ Member,Pho Saigon,Vietnamese,Gresham,Delivered,2,46.77,7.96,7.96,5.72,5.14,9.53,61.44,Debit Card,69,DRV-278,5,
ORD-100860,2026-09-12,03:56,CUST-1080,JET+ Member,Golden Dragon,Chinese,Lake Oswego,Cancelled by Restaurant,4,21.12,5.02,5.02,3.7,2.32,3.33,26.77,Google Pay,,DRV-215,,
ORD-100861,2026-09-12,23:12,CUST-1005,Non-Member,Lotus Thai Cafe,Thai,Hillsboro,Delivered,1,23.36,4.98,0.0,3.13,2.57,4.06,34.97,Google Pay,31,DRV-277,5,
ORD-100862,2026-09-13,09:36,CUST-1112,Non-Member,Pitmaster's Porch,BBQ,Portland,Delivered,3,74.19,7.17,0.0,4.94,8.16,6.38,95.9,Debit Card,47,DRV-203,5,SUMMER26
ORD-100863,2026-09-13,12:16,CUST-1164,Non-Member,La Taqueria,Mexican,Lake Oswego,Delivered,6,19.6,2.79,0.0,1.58,2.16,2.42,26.97,Google Pay,22,DRV-299,4,FREEDEL
ORD-100864,2026-09-14,11:40,CUST-1021,Non-Member,Noodle & Co Express,Asian Fusion,Beaverton,Delivered,3,56.99,2.24,0.0,1.73,6.27,10.11,75.61,Gift Card,27,DRV-209,2,NEWUSER
ORD-100865,2026-09-14,22:36,CUST-1297,Non-Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,1,50.72,7.36,0.0,5.1,5.58,7.71,71.37,PayPal,56,DRV-216,4,FREEDEL
ORD-100866,2026-09-15,20:44,CUST-1185,Non-Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,2,40.11,5.83,0.0,3.59,4.41,1.4,51.75,Debit Card,45,DRV-241,5,FREEDEL
ORD-100867,2026-09-16,13:31,CUST-1039,JET+ Member,Ramen Republic,Japanese,Beaverton,Delivered,4,59.81,7.96,7.96,4.41,6.58,8.34,74.73,Credit Card,60,DRV-282,4,FREEDEL
ORD-100868,2026-09-16,22:50,CUST-1242,Non-Member,Slice of Napoli,Italian,Beaverton,Delivered,3,62.83,4.67,0.0,3.01,6.91,4.74,79.15,Debit Card,53,DRV-295,4,FREEDEL
ORD-100869,2026-09-17,01:26,CUST-1124,JET+ Member,Lotus Thai Cafe,Thai,Beaverton,Delivered,5,25.01,2.11,2.11,1.24,2.75,4.16,31.92,PayPal,53,DRV-293,5,NEWUSER
ORD-100870,2026-09-19,08:02,CUST-1378,Non-Member,Banh Mi Bros,Vietnamese,Gresham,Delivered,2,68.53,2.68,0.0,1.74,7.54,17.11,95.86,Google Pay,28,DRV-202,3,SAVE10
ORD-100871,2026-09-19,19:47,CUST-1175,Non-Member,Lotus Thai Cafe,Thai,Hillsboro,Delivered,2,61.91,6.55,0.0,4.09,6.81,4.41,79.68,Apple Pay,45,DRV-226,3,NEWUSER
ORD-100872,2026-09-19,20:48,CUST-1308,Non-Member,Thai Basil Kitchen,Thai,Portland,Delivered,1,35.15,5.91,0.0,3.96,3.87,4.42,49.35,PayPal,23,DRV-266,4,
ORD-100873,2026-09-20,14:01,CUST-1209,JET+ Member,Golden Dragon,Chinese,Hillsboro,Delivered,7,40.94,7.66,7.66,4.31,4.5,7.67,53.11,Apple Pay,32,DRV-222,4,
ORD-100874,2026-09-21,20:00,CUST-1110,Non-Member,Ramen Republic,Japanese,Gresham,Cancelled by Customer,3,44.15,7.0,0.0,4.91,4.86,0.76,56.77,Apple Pay,,DRV-254,,
ORD-100875,2026-09-21,22:10,CUST-1085,JET+ Member,Falafel House,Mediterranean,Portland,Delivered,3,26.59,3.74,3.74,2.97,2.92,4.71,34.22,PayPal,52,DRV-260,3,
ORD-100876,2026-09-22,04:29,CUST-1254,Non-Member,Lotus Thai Cafe,Thai,Portland,Delivered,3,45.22,5.09,0.0,3.2,4.97,0.58,55.86,Credit Card,24,DRV-277,4,
ORD-100877,2026-09-22,08:11,CUST-1236,JET+ Member,Casa de Tacos,Mexican,Lake Oswego,Refunded,3,28.19,6.39,6.39,4.84,3.1,4.18,35.47,Debit Card,,DRV-233,,SAVE10
ORD-100878,2026-09-23,07:49,CUST-1009,Non-Member,Burger Barn,American,Beaverton,Delivered,4,43.39,7.29,0.0,4.45,4.77,6.23,61.68,Gift Card,57,DRV-206,1,FREEDEL
ORD-100879,2026-09-23,19:54,CUST-1397,Non-Member,El Pollo Feliz,Mexican,Portland,Delivered,2,30.77,5.25,0.0,3.31,3.38,2.18,41.58,Google Pay,50,DRV-225,2,SUMMER26
ORD-100880,2026-09-24,13:41,CUST-1154,Non-Member,Sushi Zen,Japanese,Hillsboro,Delivered,3,13.49,6.74,0.0,4.47,1.48,2.66,24.37,Apple Pay,18,DRV-273,4,NEWUSER
ORD-100881,2026-09-25,21:06,CUST-1295,JET+ Member,Golden Dragon,Chinese,Lake Oswego,Delivered,7,60.02,4.5,4.5,3.35,6.6,10.07,76.69,PayPal,37,DRV-281,3,
ORD-100882,2026-09-26,04:08,CUST-1251,JET+ Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,1,64.52,4.58,4.58,3.24,7.1,9.42,81.04,Debit Card,55,DRV-275,4,FREEDEL
ORD-100883,2026-09-26,10:16,CUST-1280,JET+ Member,Ramen Republic,Japanese,Tigard,Delivered,3,66.88,3.87,3.87,2.39,7.36,2.19,76.43,Gift Card,43,DRV-286,5,SAVE10
ORD-100884,2026-09-26,11:45,CUST-1353,Non-Member,Burger Barn,American,Gresham,Delivered,7,13.77,7.64,0.0,4.41,1.51,0.44,23.36,Apple Pay,26,DRV-256,4,NEWUSER
ORD-100885,2026-10-01,00:42,CUST-1245,Non-Member,Tokyo Bento Box,Japanese,Beaverton,Delivered,7,32.53,5.95,0.0,4.35,3.58,6.25,48.31,Debit Card,24,DRV-297,5,
ORD-100886,2026-10-01,13:06,CUST-1045,Non-Member,Banh Mi Bros,Vietnamese,Portland,Cancelled by Restaurant,1,62.65,7.08,0.0,4.31,6.89,2.36,78.98,Google Pay,,DRV-229,,SUMMER26
ORD-100887,2026-10-02,10:36,CUST-1190,Non-Member,The Griddle House,American,Beaverton,Delivered,1,61.52,6.47,0.0,4.39,6.77,9.29,84.05,Gift Card,40,DRV-272,4,FREEDEL
ORD-100888,2026-10-03,07:26,CUST-1295,Non-Member,Casa de Tacos,Mexican,Gresham,Delivered,5,32.74,5.82,0.0,4.59,3.6,5.95,48.11,Google Pay,46,DRV-291,5,SAVE10
ORD-100889,2026-10-03,10:02,CUST-1295,Non-Member,Slice of Napoli,Italian,Lake Oswego,Delivered,3,63.89,7.9,0.0,5.68,7.03,0.64,79.46,Credit Card,67,DRV-269,4,
ORD-100890,2026-10-04,02:54,CUST-1355,JET+ Member,Sushi Zen,Japanese,Lake Oswego,Cancelled by Customer,7,52.02,4.55,4.55,3.41,5.72,6.36,64.1,Debit Card,,DRV-240,,
ORD-100891,2026-10-04,11:18,CUST-1238,JET+ Member,La Taqueria,Mexican,Tigard,Delivered,1,55.99,4.03,4.03,3.08,6.16,11.83,73.98,Apple Pay,24,DRV-269,4,
ORD-100892,2026-10-06,02:23,CUST-1236,Non-Member,Golden Dragon,Chinese,Portland,Delivered,1,66.71,3.74,0.0,2.17,7.34,15.02,92.81,Credit Card,66,DRV-234,5,FREEDEL
ORD-100893,2026-10-07,12:27,CUST-1266,Non-Member,Falafel House,Mediterranean,Lake Oswego,Delivered,7,66.51,4.82,0.0,3.52,7.32,8.49,87.14,Gift Card,58,DRV-222,5,NEWUSER
ORD-100894,2026-10-08,04:23,CUST-1331,Non-Member,El Pollo Feliz,Mexican,Gresham,Delivered,4,16.76,7.58,0.0,5.12,1.84,2.11,28.29,Apple Pay,70,DRV-216,1,SAVE10
ORD-100895,2026-10-08,09:34,CUST-1340,Non-Member,Fresh Roots Salads,Healthy,Beaverton,Delivered,1,84.72,2.63,0.0,1.62,9.32,7.57,104.24,Credit Card,45,DRV-249,1,
ORD-100896,2026-10-09,13:22,CUST-1257,JET+ Member,Smoky Joe's BBQ,BBQ,Hillsboro,Delivered,2,76.33,2.3,2.3,1.82,8.4,13.43,98.16,Debit Card,34,DRV-236,4,NEWUSER
